uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	kegg	length	locus_tag	pathway	go_ids	go_bp	localization
A0A140NHC7	unreviewed	A0A140NHC7_ECOBD	Large ribosomal subunit assembly factor BipA (EC 3.6.5.-) (GTP-binding protein BipA)	bipA ECBD_4156	Escherichia coli B / BL21-DE3	469008	WP_000570668.1; NZ_JADXDS010000010.1.;	ebd:ECBD_4156	607	ECBD_4156	NA	GO:0000049; GO:0003924; GO:0005525; GO:0005829; GO:0019843; GO:0042254; GO:0043022; GO:0097216; GO:1990904	ribosome biogenesis [GO:0042254]	cytoplasm
A0A140NHE6	unreviewed	A0A140NHE6_ECOBD	Alanine racemase (EC 5.1.1.1)	ECBD_3980	Escherichia coli B / BL21-DE3	469008	WP_001147328.1; NZ_JADXDS010000002.1.;	ebd:ECBD_3980	359	ECBD_3980	PATHWAY: Amino-acid biosynthesis; D-alanine biosynthesis; D-alanine from L-alanine: step 1/1. {ECO:0000256|ARBA:ARBA00037912, ECO:0000256|HAMAP-Rule:MF_01201}.; PATHWAY: Cell wall biogenesis; peptidoglycan biosynthesis. {ECO:0000256|ARBA:ARBA00004752}.	GO:0005829; GO:0008784; GO:0030170; GO:0030632	D-alanine biosynthetic process [GO:0030632]	unknown
A0A140NHF7	unreviewed	A0A140NHF7_ECOBD	LexA repressor (EC 3.4.21.88)	lexA ECBD_3990	Escherichia coli B / BL21-DE3	469008	WP_000646078.1; NZ_JADXDS010000002.1.;	ebd:ECBD_3990	202	ECBD_3990	NA	GO:0003677; GO:0004252; GO:0006260; GO:0006281; GO:0006508; GO:0009432; GO:0045892	DNA repair [GO:0006281]; DNA replication [GO:0006260]; negative regulation of DNA-templated transcription [GO:0045892]; proteolysis [GO:0006508]; SOS response [GO:0009432]	unknown
A0A140NHI4	unreviewed	A0A140NHI4_ECOBD	Phospholipase A1 (EC 3.1.1.32) (EC 3.1.1.4) (Phosphatidylcholine 1-acylhydrolase)	ECBD_4217	Escherichia coli B / BL21-DE3	469008	WP_001259695.1; NZ_CP081489.1.;	ebd:ECBD_4217	289	ECBD_4217	NA	GO:0004623; GO:0005509; GO:0008970; GO:0009279; GO:0016042; GO:0052739; GO:0052740	lipid catabolic process [GO:0016042]	outer membrane
A0A140NHI6	unreviewed	A0A140NHI6_ECOBD	Isocitrate dehydrogenase kinase/phosphatase (IDH kinase/phosphatase) (IDHK/P) (EC 2.7.11.5) (EC 3.1.3.-)	aceK ECBD_4021	Escherichia coli B / BL21-DE3	469008	WP_001137223.1; NZ_JADXDS010000002.1.;	ebd:ECBD_4021	578	ECBD_4021	NA	GO:0004674; GO:0004721; GO:0005524; GO:0005737; GO:0006006; GO:0006097; GO:0006099; GO:0008772; GO:0016208; GO:0016310	glucose metabolic process [GO:0006006]; glyoxylate cycle [GO:0006097]; phosphorylation [GO:0016310]; tricarboxylic acid cycle [GO:0006099]	cytoplasm
A0A140NHP0	unreviewed	A0A140NHP0_ECOBD	Branched-chain-amino-acid aminotransferase (BCAT) (EC 2.6.1.42)	ilvE ECBD_4269	Escherichia coli B / BL21-DE3	469008	WP_000208515.1; NZ_JADXDS010000027.1.;	ebd:ECBD_4269	309	ECBD_4269	PATHWAY: Amino-acid biosynthesis; L-isoleucine biosynthesis; L-isoleucine from 2-oxobutanoate: step 4/4. {ECO:0000256|ARBA:ARBA00004824, ECO:0000256|RuleBase:RU364094}.; PATHWAY: Amino-acid biosynthesis; L-leucine biosynthesis; L-leucine from 3-methyl-2-oxobutanoate: step 4/4. {ECO:0000256|ARBA:ARBA00005072, ECO:0000256|RuleBase:RU364094}.; PATHWAY: Amino-acid biosynthesis; L-valine biosynthesis; L-valine from pyruvate: step 4/4. {ECO:0000256|ARBA:ARBA00004931, ECO:0000256|RuleBase:RU364094}.	GO:0005829; GO:0006532; GO:0009097; GO:0009098; GO:0009099; GO:0050048; GO:0052654; GO:0052655; GO:0052656	aspartate biosynthetic process [GO:0006532]; isoleucine biosynthetic process [GO:0009097]; leucine biosynthetic process [GO:0009098]; valine biosynthetic process [GO:0009099]	unknown
A0A140NHQ8	unreviewed	A0A140NHQ8_ECOBD	ATP-dependent protease subunit HslV (EC 3.4.25.2) (Heat shock protein HslV)	hslV ECBD_4092	Escherichia coli B / BL21-DE3	469008	WP_000208242.1; NZ_JADXDS010000010.1.;	ebd:ECBD_4092	176	ECBD_4092	NA	GO:0004298; GO:0005839; GO:0009376; GO:0046872; GO:0051603	proteolysis involved in protein catabolic process [GO:0051603]	cytoplasm
A0A140NHS0	unreviewed	A0A140NHS0_ECOBD	ATP synthase subunit beta (EC 7.1.2.2) (ATP synthase F1 sector subunit beta) (F-ATPase subunit beta)	atpD ECBD_4300	Escherichia coli B / BL21-DE3	469008	WP_000190506.1; NZ_JADXDS010000006.1.;	ebd:ECBD_4300	460	ECBD_4300	NA	GO:0005524; GO:0005886; GO:0016887; GO:0045261; GO:0046933; GO:0046961	NA	inner membrane
A0A140NHT7	unreviewed	A0A140NHT7_ECOBD	Rhamnulose-1-phosphate aldolase (EC 4.1.2.19)	rhaD ECBD_4122	Escherichia coli B / BL21-DE3	469008	WP_001179759.1; NZ_JADXDS010000010.1.;	ebd:ECBD_4122	274	ECBD_4122	PATHWAY: Carbohydrate degradation; L-rhamnose degradation; glycerone phosphate from L-rhamnose: step 3/3. {ECO:0000256|HAMAP-Rule:MF_00770}.	GO:0005829; GO:0008994; GO:0019301; GO:0019323; GO:0046872	pentose catabolic process [GO:0019323]; rhamnose catabolic process [GO:0019301]	cytoplasm
A0A140NHY7	unreviewed	A0A140NHY7_ECOBD	Molybdenum cofactor guanylyltransferase (MoCo guanylyltransferase) (EC 2.7.7.77) (GTP:molybdopterin guanylyltransferase) (Mo-MPT guanylyltransferase) (Molybdopterin guanylyltransferase) (Molybdopterin-guanine dinucleotide synthase) (MGD synthase)	mobA ECBD_4173	Escherichia coli B / BL21-DE3	469008	WP_001052181.1; NZ_JADXDS010000010.1.;	ebd:ECBD_4173	194	ECBD_4173	NA	GO:0005525; GO:0005737; GO:0046872; GO:0061603; GO:1902758	bis(molybdopterin guanine dinucleotide)molybdenum biosynthetic process [GO:1902758]	cytoplasm
A0A140NI72	unreviewed	A0A140NI72_ECOBD	Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase)	ilvC ECBD_4265	Escherichia coli B / BL21-DE3	469008	WP_000024939.1; NZ_JADXDS010000027.1.;	ebd:ECBD_4265	491	ECBD_4265	PATHWAY: Amino-acid biosynthesis; L-isoleucine biosynthesis; L-isoleucine from 2-oxobutanoate: step 2/4. {ECO:0000256|ARBA:ARBA00004885, ECO:0000256|HAMAP-Rule:MF_00435}.; PATHWAY: Amino-acid biosynthesis; L-valine biosynthesis; L-valine from pyruvate: step 2/4. {ECO:0000256|ARBA:ARBA00004864, ECO:0000256|HAMAP-Rule:MF_00435}.	GO:0000287; GO:0004455; GO:0005829; GO:0008652; GO:0009097; GO:0009099; GO:0016853	amino acid biosynthetic process [GO:0008652]; isoleucine biosynthetic process [GO:0009097]; valine biosynthetic process [GO:0009099]	unknown
A0A140NI98	unreviewed	A0A140NI98_ECOBD	ATP synthase subunit b (ATP synthase F(0) sector subunit b) (ATPase subunit I) (F-type ATPase subunit b) (F-ATPase subunit b)	atpF ECBD_4296	Escherichia coli B / BL21-DE3	469008	WP_001052219.1; NZ_JADXDS010000006.1.;	ebd:ECBD_4296	156	ECBD_4296	NA	GO:0005886; GO:0045263; GO:0046933; GO:0046961	NA	inner membrane
A0A140SS41	unreviewed	A0A140SS41_ECOBD	D-allulose-6-phosphate 3-epimerase (EC 5.1.3.-)	alsE ECBD_3945	Escherichia coli B / BL21-DE3	469008	WP_001311314.1; NZ_JADXDS010000002.1.;	ebd:ECBD_3945	231	ECBD_3945	PATHWAY: Carbohydrate degradation; D-allose degradation. {ECO:0000256|HAMAP-Rule:MF_02226}.	GO:0004750; GO:0005829; GO:0009052; GO:0019316; GO:0034700; GO:0046872	D-allose catabolic process [GO:0019316]; pentose-phosphate shunt, non-oxidative branch [GO:0009052]	unknown
A0A140SS45	unreviewed	A0A140SS45_ECOBD	Cation/acetate symporter ActP (Acetate permease) (Acetate transporter ActP)	actP ECBD_3965	Escherichia coli B / BL21-DE3	469008	WP_000832570.1; NZ_JADXDS010000002.1.;	ebd:ECBD_3965	549	ECBD_3965	NA	GO:0005886; GO:0006814; GO:0006847; GO:0015123; GO:0015293; GO:0043879; GO:0071705	nitrogen compound transport [GO:0071705]; plasma membrane acetate transport [GO:0006847]; sodium ion transport [GO:0006814]	inner membrane
A0A140SS46	unreviewed	A0A140SS46_ECOBD	tRNA dimethylallyltransferase (EC 2.5.1.75) (Dimethylallyl diphosphate:tRNA dimethylallyltransferase) (DMAPP:tRNA dimethylallyltransferase) (DMATase) (Isopentenyl-diphosphate:tRNA isopentenyltransferase) (IPP transferase) (IPPT) (IPTase)	miaA ECBD_3863	Escherichia coli B / BL21-DE3	469008	WP_001280345.1; NZ_JADXDS010000002.1.;	ebd:ECBD_3863	316	ECBD_3863	NA	GO:0005524; GO:0006400; GO:0009824; GO:0052381	tRNA modification [GO:0006400]	unknown
A0A140SS57	unreviewed	A0A140SS57_ECOBD	Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (GARS) (Glycinamide ribonucleotide synthetase) (Phosphoribosylglycinamide synthetase)	purD ECBD_4027	Escherichia coli B / BL21-DE3	469008	WP_000866792.1; NZ_JADXDS010000039.1.;	ebd:ECBD_4027	429	ECBD_4027	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; N(1)-(5-phospho-D-ribosyl)glycinamide from 5-phospho-alpha-D-ribose 1-diphosphate: step 2/2. {ECO:0000256|ARBA:ARBA00005174, ECO:0000256|HAMAP-Rule:MF_00138}.	GO:0004637; GO:0005524; GO:0006189; GO:0009113; GO:0046872	'de novo' IMP biosynthetic process [GO:0006189]; purine nucleobase biosynthetic process [GO:0009113]	unknown
A0A140SS73	unreviewed	A0A140SS73_ECOBD	Glycerol kinase (EC 2.7.1.30) (ATP:glycerol 3-phosphotransferase) (Glycerokinase) (GK)	glpK ECBD_4098	Escherichia coli B / BL21-DE3	469008	WP_000136788.1; NZ_JADXDS010000010.1.;	ebd:ECBD_4098	502	ECBD_4098	PATHWAY: Polyol metabolism; glycerol degradation via glycerol kinase pathway; sn-glycerol 3-phosphate from glycerol: step 1/1. {ECO:0000256|HAMAP-Rule:MF_00186}.	GO:0004370; GO:0005524; GO:0005829; GO:0006641; GO:0016310; GO:0019563; GO:0046167; GO:0046872	glycerol catabolic process [GO:0019563]; glycerol-3-phosphate biosynthetic process [GO:0046167]; phosphorylation [GO:0016310]; triglyceride metabolic process [GO:0006641]	unknown
A0A140SS76	unreviewed	A0A140SS76_ECOBD	Bifunctional purine biosynthesis protein PurH [Includes: Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3) (AICAR transformylase); IMP cyclohydrolase (EC 3.5.4.10) (ATIC) (IMP synthase) (Inosinicase)]	purH ECBD_4026	Escherichia coli B / BL21-DE3	469008	WP_001187559.1; NZ_JADXDS010000039.1.;	ebd:ECBD_4026	529	ECBD_4026	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; 5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide from 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide (10-formyl THF route): step 1/1. {ECO:0000256|ARBA:ARBA00004954, ECO:0000256|HAMAP-Rule:MF_00139}.; PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; IMP from 5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide: step 1/1. {ECO:0000256|ARBA:ARBA00004844, ECO:0000256|HAMAP-Rule:MF_00139}.	GO:0003937; GO:0004643; GO:0005829; GO:0006189	'de novo' IMP biosynthetic process [GO:0006189]	unknown
A0A140SS80	unreviewed	A0A140SS80_ECOBD	DNA-directed RNA polymerase subunit beta (RNAP subunit beta) (EC 2.7.7.6) (RNA polymerase subunit beta) (Transcriptase subunit beta)	rpoB ECBD_4046	Escherichia coli B / BL21-DE3	469008	WP_000263098.1; NZ_JADXDS010000039.1.;	ebd:ECBD_4046	1342	ECBD_4046	NA	GO:0000428; GO:0003677; GO:0003899; GO:0006351; GO:0032549	DNA-templated transcription [GO:0006351]	unknown
A0A140SS82	unreviewed	A0A140SS82_ECOBD	UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98) (UDP-N-acetylmuramate dehydrogenase)	murB ECBD_4056	Escherichia coli B / BL21-DE3	469008	WP_001016666.1; NZ_JADXDS010000039.1.;	ebd:ECBD_4056	342	ECBD_4056	PATHWAY: Cell wall biogenesis; peptidoglycan biosynthesis. {ECO:0000256|ARBA:ARBA00004752, ECO:0000256|HAMAP-Rule:MF_00037}.	GO:0005829; GO:0007049; GO:0008360; GO:0008762; GO:0009252; GO:0051301; GO:0071555; GO:0071949	cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	cytoplasm
A0A140SS84	unreviewed	A0A140SS84_ECOBD	Acetylornithine deacetylase (AO) (Acetylornithinase) (EC 3.5.1.16) (N-acetylornithinase) (NAO)	argE ECBD_4067	Escherichia coli B / BL21-DE3	469008	WP_001301272.1; NZ_JADXDS010000010.1.;	ebd:ECBD_4067	383	ECBD_4067	PATHWAY: Amino-acid biosynthesis; L-arginine biosynthesis; L-ornithine from N(2)-acetyl-L-ornithine (linear): step 1/1. {ECO:0000256|HAMAP-Rule:MF_01108}.	GO:0005737; GO:0006526; GO:0008270; GO:0008777	arginine biosynthetic process [GO:0006526]	cytoplasm
A0A140SS95	unreviewed	A0A140SS95_ECOBD	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14) (Cobalamin-independent methionine synthase) (Methionine synthase, vitamin-B12 independent isozyme)	metE ECBD_4209	Escherichia coli B / BL21-DE3	469008	WP_000153940.1; NZ_JADXDS010000031.1.;	ebd:ECBD_4209	753	ECBD_4209	PATHWAY: Amino-acid biosynthesis; L-methionine biosynthesis via de novo pathway; L-methionine from L-homocysteine (MetE route): step 1/1. {ECO:0000256|ARBA:ARBA00004681, ECO:0000256|HAMAP-Rule:MF_00172}.	GO:0003871; GO:0005576; GO:0005829; GO:0008270; GO:0008705; GO:0032259	methylation [GO:0032259]	unknown
A0A140SSA0	unreviewed	A0A140SSA0_ECOBD	Sulfoquinovose isomerase (SQ isomerase) (EC 5.3.1.31)	ECBD_4147	Escherichia coli B / BL21-DE3	469008	WP_000870916.1; NZ_JADXDS010000010.1.;	ebd:ECBD_4147	413	ECBD_4147	NA	GO:0005975; GO:0006044; GO:0006051; GO:0030414; GO:0050121; GO:0061593; GO:0061720	6-sulfoquinovose(1-) catabolic process to glycerone phosphate and 3-sulfolactaldehyde [GO:0061720]; carbohydrate metabolic process [GO:0005975]; N-acetylglucosamine metabolic process [GO:0006044]; N-acetylmannosamine metabolic process [GO:0006051]	unknown
A0A140SSA2	unreviewed	A0A140SSA2_ECOBD	Glutamine synthetase (EC 6.3.1.2)	ECBD_4157	Escherichia coli B / BL21-DE3	469008	WP_001271717.1; NZ_JADXDS010000010.1.;	ebd:ECBD_4157	469	ECBD_4157	NA	GO:0004356; GO:0005524; GO:0005737; GO:0006542; GO:0016020; GO:0019740	glutamine biosynthetic process [GO:0006542]; nitrogen utilization [GO:0019740]	cytoplasm
A0A140SSA6	unreviewed	A0A140SSA6_ECOBD	Xaa-Pro dipeptidase (X-Pro dipeptidase) (EC 3.4.13.9) (Imidodipeptidase) (Proline dipeptidase) (Prolidase)	pepQ ECBD_4178	Escherichia coli B / BL21-DE3	469008	WP_000444561.1; NZ_JADXDS010000031.1.;	ebd:ECBD_4178	443	ECBD_4178	NA	GO:0004177; GO:0005829; GO:0006508; GO:0008235; GO:0016795; GO:0046872; GO:0102009	proteolysis [GO:0006508]	unknown
A0A140SSA8	unreviewed	A0A140SSA8_ECOBD	Probable protein kinase UbiB (EC 2.7.-.-) (Ubiquinone biosynthesis protein UbiB)	ubiB ECBD_4188	Escherichia coli B / BL21-DE3	469008	WP_000187530.1; NZ_JADXDS010000031.1.;	ebd:ECBD_4188	546	ECBD_4188	PATHWAY: Cofactor biosynthesis; ubiquinone biosynthesis [regulation]. {ECO:0000256|ARBA:ARBA00005020, ECO:0000256|HAMAP-Rule:MF_00414}.	GO:0004672; GO:0005524; GO:0005886; GO:0006744; GO:0010795; GO:0016310	phosphorylation [GO:0016310]; regulation of ubiquinone biosynthetic process [GO:0010795]; ubiquinone biosynthetic process [GO:0006744]	inner membrane
A0A140SSB9	unreviewed	A0A140SSB9_ECOBD	dTDP-fucosamine acetyltransferase (EC 2.3.1.210) (TDP-fucosamine acetyltransferase) (dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase)	wecD ECBD_4249	Escherichia coli B / BL21-DE3	469008	WP_001145183.1; NZ_JADXDS010000027.1.;	ebd:ECBD_4249	224	ECBD_4249	PATHWAY: Bacterial outer membrane biogenesis; enterobacterial common antigen biosynthesis. {ECO:0000256|HAMAP-Rule:MF_02027}.	GO:0008080; GO:0009246	enterobacterial common antigen biosynthetic process [GO:0009246]	unknown
C5W716	reviewed	NUOK_ECOBD	NADH-quinone oxidoreductase subunit K (EC 7.1.1.-) (NADH dehydrogenase I subunit K) (NDH-1 subunit K)	nuoK B21_02164 ECBD_1382 ECD_02204	Escherichia coli B / BL21-DE3	469008	WP_000612644.1; NZ_JADXDS010000022.1.;	ebd:ECBD_1382	100	B21_02164 ECBD_1382 ECD_02204	NA	GO:0005886; GO:0042773; GO:0048038; GO:0050136	ATP synthesis coupled electron transport [GO:0042773]	inner membrane
C5W7D8	reviewed	MURR_ECOBD	HTH-type transcriptional regulator MurR (MurPQ operon repressor)	murR ECBD_1254 ECD_02327 B21_02288	Escherichia coli B / BL21-DE3	469008	WP_000966478.1; NZ_JADXDS010000011.1.;	ebd:ECBD_1254	285	ECBD_1254 ECD_02327 B21_02288	PATHWAY: Amino-sugar metabolism; N-acetylmuramate degradation [regulation].	GO:0003677; GO:0003700; GO:0043470; GO:0045892; GO:0097173; GO:0097367; GO:1901135	carbohydrate derivative metabolic process [GO:1901135]; N-acetylmuramic acid catabolic process [GO:0097173]; negative regulation of DNA-templated transcription [GO:0045892]; regulation of carbohydrate catabolic process [GO:0043470]	unknown
C5W865	reviewed	CYSI_ECOBD	Sulfite reductase [NADPH] hemoprotein beta-component (SiR-HP) (SiRHP) (EC 1.8.1.2)	cysI ECBD_0966 ECD_02608 B21_02571	Escherichia coli B / BL21-DE3	469008	WP_001290699.1; NZ_JADXDS010000032.1.;	ebd:ECBD_0966	570	ECBD_0966 ECD_02608 B21_02571	PATHWAY: Sulfur metabolism; hydrogen sulfide biosynthesis; hydrogen sulfide from sulfite (NADPH route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01540}.	GO:0000103; GO:0004783; GO:0009337; GO:0019344; GO:0020037; GO:0046872; GO:0050311; GO:0050661; GO:0051539; GO:0070814	cysteine biosynthetic process [GO:0019344]; hydrogen sulfide biosynthetic process [GO:0070814]; sulfate assimilation [GO:0000103]	unknown
C5W8B2	reviewed	RLMM_ECOBD	Ribosomal RNA large subunit methyltransferase M (EC 2.1.1.186) (23S rRNA (cytidine2498-2'-O)-methyltransferase) (23S rRNA 2'-O-ribose methyltransferase RlmM)	rlmM ECBD_0916 ECD_02657 B21_02618	Escherichia coli B / BL21-DE3	469008	WP_001045520.1; NZ_JADXDS010000050.1.;	ebd:ECBD_0916	366	ECBD_0916 ECD_02657 B21_02618	NA	GO:0005737; GO:0006364; GO:0008757; GO:0032259	methylation [GO:0032259]; rRNA processing [GO:0006364]	cytoplasm
C5WBK5	reviewed	TRMA_ECOBD	tRNA/tmRNA (uracil-C(5))-methyltransferase (EC 2.1.1.-) (EC 2.1.1.35) (tRNA (uracil(54)-C(5))-methyltransferase) (tRNA(m5U54)-methyltransferase) (RUMT) (tmRNA (uracil(341)-C(5))-methyltransferase)	trmA ECBD_4059 ECD_03850 B21_03799	Escherichia coli B / BL21-DE3	469008	WP_000187022.1; NZ_JADXDS010000010.1.;	ebd:ECBD_4059	366	ECBD_4059 ECD_03850 B21_03799	NA	GO:0000049; GO:0005829; GO:0019843; GO:0030488; GO:0030697	tRNA methylation [GO:0030488]	unknown
C6EBU6	reviewed	CHEZ_ECOBD	Protein phosphatase CheZ (EC 3.1.3.-) (Chemotaxis protein CheZ)	cheZ ECBD_1757 ECD_01852 B21_01841	Escherichia coli B / BL21-DE3	469008	WP_000983609.1; NZ_JADXDS010000013.1.;	ebd:ECBD_1757	214	ECBD_1757 ECD_01852 B21_01841	NA	GO:0004721; GO:0005737; GO:0006935; GO:0009288; GO:0050920; GO:0097588	archaeal or bacterial-type flagellum-dependent cell motility [GO:0097588]; chemotaxis [GO:0006935]; regulation of chemotaxis [GO:0050920]	cytoplasm
C6ECL5	reviewed	SPY_ECOBD	Periplasmic chaperone Spy (Spheroplast protein Y)	spy ECBD_1902	Escherichia coli B / BL21-DE3	469008	WP_001228987.1; NZ_JADXDS010000003.1.;	ebd:ECBD_1902	161	ECBD_1902	NA	GO:0030288; GO:0051082	NA	periplasm
C6EHJ5	reviewed	RUTA_ECOBD	Pyrimidine monooxygenase RutA (EC 1.14.99.46)	rutA ECBD_2582 ECD_01015 B21_01022	Escherichia coli B / BL21-DE3	469008	NA	ebd:ECBD_2582	382	ECBD_2582 ECD_01015 B21_01022	NA	GO:0006212; GO:0008726; GO:0019740; GO:0046306; GO:0052614	alkanesulfonate catabolic process [GO:0046306]; nitrogen utilization [GO:0019740]; uracil catabolic process [GO:0006212]	unknown
C6EHJ6	reviewed	RUTB_ECOBD	Ureidoacrylate amidohydrolase RutB (EC 3.5.1.110)	rutB ECBD_2583 ECD_01014 B21_01021	Escherichia coli B / BL21-DE3	469008	WP_001307100.1; NZ_JADXDS010000001.1.;	ebd:ECBD_2583	230	ECBD_2583 ECD_01014 B21_01021	NA	GO:0006212; GO:0016811; GO:0019740	nitrogen utilization [GO:0019740]; uracil catabolic process [GO:0006212]	unknown
C6EHK0	reviewed	RUTF_ECOBD	FMN reductase (NADH) RutF (EC 1.5.1.42) (FMN reductase) (NADH-flavin reductase RutF) (NADH:flavin oxidoreductase)	rutF ECBD_2587 ECD_01010 B21_01017	Escherichia coli B / BL21-DE3	469008	WP_001028095.1; NZ_JADXDS010000001.1.;	ebd:ECBD_2587	164	ECBD_2587 ECD_01010 B21_01017	NA	GO:0006212; GO:0008752; GO:0010181; GO:0019740; GO:0042602; GO:0052874	nitrogen utilization [GO:0019740]; uracil catabolic process [GO:0006212]	unknown
A0A140N1Q5	unreviewed	A0A140N1Q5_ECOBD	Small heat shock protein IbpA (16 kDa heat shock protein A)	ibpA ECBD_0016	Escherichia coli B / BL21-DE3	469008	WP_001243437.1; NZ_JADXDS010000006.1.;	ebd:ECBD_0016	137	ECBD_0016	NA	GO:0005737; GO:0050821	protein stabilization [GO:0050821]	cytoplasm
A0A140N1V2	unreviewed	A0A140N1V2_ECOBD	DNA ligase B (EC 6.5.1.2) (Polydeoxyribonucleotide synthase [NAD(+)] B)	ligB ECBD_0078	Escherichia coli B / BL21-DE3	469008	WP_000870047.1; NZ_JADXDS010000006.1.;	ebd:ECBD_0078	560	ECBD_0078	NA	GO:0003911; GO:0006260; GO:0006281	DNA repair [GO:0006281]; DNA replication [GO:0006260]	unknown
A0A140N201	unreviewed	A0A140N201_ECOBD	PTS system mannitol-specific EIICBA component (EC 2.7.1.197) (EIICBA-Mtl)	ECBD_0129	Escherichia coli B / BL21-DE3	469008	WP_000093247.1; NZ_JADXDS010000019.1.;	ebd:ECBD_0129	637	ECBD_0129	NA	GO:0005886; GO:0009401; GO:0022872; GO:0090563	phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	inner membrane
A0A140N210	unreviewed	A0A140N210_ECOBD	Selenocysteine-specific elongation factor (SelB translation factor)	ECBD_0140	Escherichia coli B / BL21-DE3	469008	WP_000582441.1; NZ_JADXDS010000019.1.;	ebd:ECBD_0140	614	ECBD_0140	NA	GO:0000049; GO:0001514; GO:0001731; GO:0003743; GO:0003746; GO:0003924; GO:0005525; GO:0005829; GO:0016259; GO:0035368	formation of translation preinitiation complex [GO:0001731]; selenocysteine incorporation [GO:0001514]; selenocysteine metabolic process [GO:0016259]	cytoplasm
A0A140N277	unreviewed	A0A140N277_ECOBD	C4-dicarboxylate transport protein	dctA ECBD_0211	Escherichia coli B / BL21-DE3	469008	WP_000858210.1; NZ_JADXDS010000004.1.;	ebd:ECBD_0211	428	ECBD_0211	NA	GO:0005886; GO:0015138; GO:0015141; GO:0015366; GO:0070778	L-aspartate transmembrane transport [GO:0070778]	inner membrane
A0A140N2A1	unreviewed	A0A140N2A1_ECOBD	Acid stress chaperone HdeA	hdeA ECBD_0231	Escherichia coli B / BL21-DE3	469008	WP_000756550.1; NZ_JADXDS010000004.1.;	ebd:ECBD_0231	110	ECBD_0231	NA	GO:0030288; GO:1990451	cellular stress response to acidic pH [GO:1990451]	periplasm
A0A140N2B1	unreviewed	A0A140N2B1_ECOBD	Glutathione-disulfide reductase	ECBD_0241	Escherichia coli B / BL21-DE3	469008	WP_000160808.1; NZ_JADXDS010000004.1.;	ebd:ECBD_0241	450	ECBD_0241	NA	GO:0004362; GO:0005829; GO:0006749; GO:0034599; GO:0045454; GO:0050660; GO:0050661	cell redox homeostasis [GO:0045454]; cellular response to oxidative stress [GO:0034599]; glutathione metabolic process [GO:0006749]	unknown
A0A140N2C9	unreviewed	A0A140N2C9_ECOBD	Nickel import ATP-binding protein NikE (EC 7.2.2.11)	ECBD_0261	Escherichia coli B / BL21-DE3	469008	WP_000173665.1; NZ_JADXDS010000004.1.;	ebd:ECBD_0261	268	ECBD_0261	NA	GO:0005524; GO:0005886; GO:0015413; GO:0016151; GO:0016887	NA	inner membrane
A0A140N2D6	unreviewed	A0A140N2D6_ECOBD	Sulfur carrier protein TusA (Sulfur mediator TusA) (Sulfur transfer protein TusA) (tRNA 2-thiouridine synthesizing protein A)	tusA ECBD_0271	Escherichia coli B / BL21-DE3	469008	WP_000130621.1; NZ_JADXDS010000004.1.;	ebd:ECBD_0271	81	ECBD_0271	PATHWAY: tRNA modification. {ECO:0000256|HAMAP-Rule:MF_00413}.	GO:0002143; GO:0005737; GO:0097163	tRNA wobble position uridine thiolation [GO:0002143]	cytoplasm
A0A140N2D9	unreviewed	A0A140N2D9_ECOBD	Chromosomal replication initiator protein DnaA	dnaA ECBD_0001	Escherichia coli B / BL21-DE3	469008	WP_000059111.1; NZ_JADXDS010000006.1.;	ebd:ECBD_0001	467	ECBD_0001	NA	GO:0003688; GO:0005524; GO:0005737; GO:0005886; GO:0006270; GO:0006275; GO:0016887	DNA replication initiation [GO:0006270]; regulation of DNA replication [GO:0006275]	cytoplasm
