uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	kegg	length	locus_tag	pathway	go_ids	go_bp	localization
Q9HUL3	reviewed	RSGA_PSEAE	Small ribosomal subunit biogenesis GTPase RsgA (EC 3.6.1.-)	rsgA PA4952	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253639.1; NC_002516.2.;WP_003113927.1; NZ_QZGE01000002.1.;	pae:PA4952	339	PA4952	NA	GO:0003924; GO:0005525; GO:0005737; GO:0019843; GO:0042274; GO:0046872	ribosomal small subunit biogenesis [GO:0042274]	cytoplasm
Q9HUL4	reviewed	QUEG_PSEAE	Epoxyqueuosine reductase (EC 1.17.99.6) (Queuosine biosynthesis protein QueG)	queG PA4950	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253637.1; NC_002516.2.;WP_003110324.1; NZ_QZGE01000002.1.;	pae:PA4950	361	PA4950	PATHWAY: tRNA modification; tRNA-queuosine biosynthesis. {ECO:0000255|HAMAP-Rule:MF_00916}.	GO:0005737; GO:0008033; GO:0008616; GO:0046872; GO:0051539; GO:0052693	queuosine biosynthetic process [GO:0008616]; tRNA processing [GO:0008033]	cytoplasm
Q9HUL9	reviewed	MIAA_PSEAE	tRNA dimethylallyltransferase (EC 2.5.1.75) (Dimethylallyl diphosphate:tRNA dimethylallyltransferase) (DMAPP:tRNA dimethylallyltransferase) (DMATase) (Isopentenyl-diphosphate:tRNA isopentenyltransferase) (IPP transferase) (IPPT) (IPTase)	miaA PA4945	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253632.1; NC_002516.2.;WP_003113929.1; NZ_QZGE01000002.1.;	pae:PA4945	323	PA4945	NA	GO:0005524; GO:0006400; GO:0009824; GO:0052381	tRNA modification [GO:0006400]	unknown
Q9HUM0	reviewed	HFQ_PSEAE	RNA-binding protein Hfq	hfq PA4944	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253631.1; NC_002516.2.;WP_003095657.1; NZ_QZGE01000002.1.;	pae:PA4944	82	PA4944	NA	GO:0003723; GO:0005829; GO:0006355; GO:0006417; GO:0009372; GO:0043487; GO:0043609; GO:0045974	quorum sensing [GO:0009372]; regulation of carbon utilization [GO:0043609]; regulation of DNA-templated transcription [GO:0006355]; regulation of RNA stability [GO:0043487]; regulation of translation [GO:0006417]; regulation of translation, ncRNA-mediated [GO:0045974]	unknown
Q9HUM6	reviewed	PURA_PSEAE	Adenylosuccinate synthetase (AMPSase) (AdSS) (EC 6.3.4.4) (IMP--aspartate ligase)	purA PA4938	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253625.1; NC_002516.2.;WP_003095642.1; NZ_QZGE01000002.1.;	pae:PA4938	430	PA4938	PATHWAY: Purine metabolism; AMP biosynthesis via de novo pathway; AMP from IMP: step 1/2. {ECO:0000255|HAMAP-Rule:MF_00011}.	GO:0000287; GO:0004019; GO:0005525; GO:0005737; GO:0044208; GO:0046040	'de novo' AMP biosynthetic process [GO:0044208]; IMP metabolic process [GO:0046040]	cytoplasm
Q9HUP3	reviewed	NADE_PSEAE	NH(3)-dependent NAD(+) synthetase (EC 6.3.1.5)	nadE PA4920	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253607.1; NC_002516.2.;WP_003099998.1; NZ_QZGE01000002.1.;	pae:PA4920	275	PA4920	PATHWAY: Cofactor biosynthesis; NAD(+) biosynthesis; NAD(+) from deamido-NAD(+) (ammonia route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_00193}.	GO:0003952; GO:0004359; GO:0005524; GO:0005737; GO:0008795; GO:0009435; GO:0046872	NAD biosynthetic process [GO:0009435]	unknown
Q9HUR2	reviewed	MDLC_PSEAE	Benzoylformate decarboxylase (BFD) (BFDC) (EC 4.1.1.7)	mdlC PA4901	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253588.1; NC_002516.2.;WP_003099962.1; NZ_QZGE01000002.1.;	pae:PA4901	528	PA4901	PATHWAY: Aromatic compound metabolism; (R)-mandelate degradation; benzoate from (R)-mandelate: step 3/4.	GO:0000287; GO:0003984; GO:0019596; GO:0030976; GO:0050660; GO:0050695	mandelate catabolic process [GO:0019596]	unknown
Q9HUU5	reviewed	URE1_PSEAE	Urease subunit alpha (EC 3.5.1.5) (Urea amidohydrolase subunit alpha)	ureC PA4868	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253555.1; NC_002516.2.;WP_003099392.1; NZ_QZGE01000002.1.;	pae:PA4868	566	PA4868	PATHWAY: Nitrogen metabolism; urea degradation; CO(2) and NH(3) from urea (urease route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_01953}.	GO:0005737; GO:0009039; GO:0016151; GO:0043419	urea catabolic process [GO:0043419]	cytoplasm
Q9HUU7	reviewed	MDDA_PSEAE	L-methionine sulfoximine/L-methionine sulfone acetyltransferase (EC 2.3.1.-) (Methionine derivative detoxifier A) (MDDA)	pitA PA4866	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253553.1; NC_002516.2.;WP_003099390.1; NZ_QZGE01000002.1.;	pae:PA4866	172	PA4866	NA	GO:0016747	NA	unknown
Q9HUV6	unreviewed	Q9HUV6_PSEAE	UPF0056 inner membrane protein	PA4857	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253544.1; NC_002516.2.;WP_003095417.1; NZ_QZGE01000002.1.;	pae:PA4857	197	PA4857	NA	GO:0005886; GO:0030254; GO:0050714; GO:0071978; GO:1900191; GO:1902021	bacterial-type flagellum-dependent swarming motility [GO:0071978]; negative regulation of single-species biofilm formation [GO:1900191]; positive regulation of protein secretion [GO:0050714]; protein secretion by the type III secretion system [GO:0030254]; regulation of bacterial-type flagellum-dependent cell motility [GO:1902021]	inner membrane
Q9HUV8	reviewed	PUR2_PSEAE	Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (GARS) (Glycinamide ribonucleotide synthetase) (Phosphoribosylglycinamide synthetase)	purD PA4855	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253542.1; NC_002516.2.;WP_003105150.1; NZ_QZGE01000002.1.;	pae:PA4855	429	PA4855	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; N(1)-(5-phospho-D-ribosyl)glycinamide from 5-phospho-alpha-D-ribose 1-diphosphate: step 2/2. {ECO:0000255|HAMAP-Rule:MF_00138}.	GO:0004637; GO:0005524; GO:0006189; GO:0009113; GO:0046872	'de novo' IMP biosynthetic process [GO:0006189]; purine nucleobase biosynthetic process [GO:0009113]	unknown
Q9HUV9	reviewed	PUR9_PSEAE	Bifunctional purine biosynthesis protein PurH [Includes: Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3) (AICAR transformylase); IMP cyclohydrolase (EC 3.5.4.10) (ATIC) (IMP synthase) (Inosinicase)]	purH PA4854	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253541.1; NC_002516.2.;WP_003105151.1; NZ_QZGE01000002.1.;	pae:PA4854	535	PA4854	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; 5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide from 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide (10-formyl THF route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_00139}.; PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; IMP from 5-formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00139}.	GO:0003937; GO:0004643; GO:0005829; GO:0006189	'de novo' IMP biosynthetic process [GO:0006189]	unknown
Q9HUW1	reviewed	DUSB_PSEAE	tRNA-dihydrouridine synthase B (EC 1.3.1.-)	dusB PA4852	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253539.1; NC_002516.2.;WP_003095402.1; NZ_QZGE01000002.1.;	pae:PA4852	332	PA4852	NA	GO:0000049; GO:0010181; GO:0017150; GO:0050660	NA	unknown
Q9HUW5	reviewed	DSBD1_PSEAE	Thiol:disulfide interchange protein DsbD 1 (EC 1.8.1.8) (Protein-disulfide reductase 1) (Disulfide reductase 1)	dsbD1 dipZ PA4845	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253532.1; NC_002516.2.;WP_003112327.1; NZ_QZGE01000002.1.;	pae:PA4845	591	PA4845	NA	GO:0005886; GO:0009055; GO:0015035; GO:0017004; GO:0045454; GO:0047134	cell redox homeostasis [GO:0045454]; cytochrome complex assembly [GO:0017004]	inner membrane
Q9HUW6	reviewed	CTPL_PSEAE	Methyl-accepting chemotaxis protein CtpL	ctpL PA4844	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253531.1; NC_002516.2.;WP_003112328.1; NZ_QZGE01000002.1.;	pae:PA4844	657	PA4844	NA	GO:0004888; GO:0005886; GO:0006935; GO:0007165; GO:0010247; GO:0050918	chemotaxis [GO:0006935]; detection of phosphate ion [GO:0010247]; positive chemotaxis [GO:0050918]; signal transduction [GO:0007165]	inner membrane
Q9HUW7	unreviewed	Q9HUW7_PSEAE	diguanylate cyclase (EC 2.7.7.65)	PA4843	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253530.1; NC_002516.2.;WP_003106227.1; NZ_QZGE01000002.1.;	pae:PA4843	542	PA4843	NA	GO:0000160; GO:0005886; GO:0043709; GO:0052621; GO:1900189; GO:1900233; GO:1902065; GO:1902201	cell adhesion involved in single-species biofilm formation [GO:0043709]; negative regulation of bacterial-type flagellum-dependent cell motility [GO:1902201]; phosphorelay signal transduction system [GO:0000160]; positive regulation of cell adhesion involved in single-species biofilm formation [GO:1900189]; positive regulation of single-species biofilm formation on inanimate substrate [GO:1900233]; response to L-glutamate [GO:1902065]	unknown
Q9HUX1	reviewed	SPEA_PSEAE	Biosynthetic arginine decarboxylase (ADC) (EC 4.1.1.19)	speA PA4839	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253526.1; NC_002516.2.;WP_003095365.1; NZ_QZGE01000002.1.;	pae:PA4839	636	PA4839	NA	GO:0006527; GO:0008295; GO:0008792; GO:0033388; GO:0046872	arginine catabolic process [GO:0006527]; putrescine biosynthetic process from arginine [GO:0033388]; spermidine biosynthetic process [GO:0008295]	unknown
Q9HUX3	reviewed	CNTO_PSEAE	Metal-pseudopaline receptor CntO	cntO zrmA PA4837	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253524.1; NC_002516.2.;WP_010895685.1; NZ_QZGE01000002.1.;	pae:PA4837	708	PA4837	NA	GO:0006829; GO:0009279; GO:0015344; GO:0015675; GO:0038023	nickel cation transport [GO:0015675]; zinc ion transport [GO:0006829]	outer membrane
Q9HUX4	reviewed	NASLL_PSEAE	L-histidine 2-aminobutanoyltransferase (EC 2.5.1.-) (Nicotianamine synthase-like enzyme) (NAS)	cntL zrmB PA4836	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253523.1; NC_002516.2.;WP_003112332.1; NZ_QZGE01000002.1.;	pae:PA4836	263	PA4836	NA	GO:0030410; GO:0030418	nicotianamine biosynthetic process [GO:0030418]	unknown
Q9HUX6	reviewed	CNTI_PSEAE	Pseudopaline exporter CntI	cntI zrmD PA4834	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253521.1; NC_002516.2.;WP_003104336.1; NZ_QZGE01000002.1.;	pae:PA4834	284	PA4834	NA	GO:0005886	NA	inner membrane
Q9HUY1	reviewed	DLDH3_PSEAE	Dihydrolipoyl dehydrogenase 3 (EC 1.8.1.4) (Dihydrolipoamide dehydrogenase 3) (LPD-3)	lpd3 PA4829	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253516.1; NC_002516.2.;WP_003095344.1; NZ_QZGE01000002.1.;	pae:PA4829	467	PA4829	NA	GO:0004148; GO:0005737; GO:0045252; GO:0050660	NA	cytoplasm
Q9HUY5	unreviewed	Q9HUY5_PSEAE	Magnesium-transporting ATPase, P-type 1 (EC 7.2.2.14) (Mg(2+) transport ATPase, P-type 1)	mgtA PA4825	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253512.1; NC_002516.2.;WP_003112338.1; NZ_QZGE01000002.1.;	pae:PA4825	903	PA4825	NA	GO:0005524; GO:0005886; GO:0015444; GO:0016887; GO:0019829; GO:0043231	NA	inner membrane
Q9HV01	reviewed	SELA_PSEAE	L-seryl-tRNA(Sec) selenium transferase (EC 2.9.1.1) (Selenocysteine synthase) (Sec synthase) (Selenocysteinyl-tRNA(Sec) synthase)	selA PA4808	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253496.1; NC_002516.2.;WP_003148232.1; NZ_QZGE01000002.1.;	pae:PA4808	468	PA4808	PATHWAY: Aminoacyl-tRNA biosynthesis; selenocysteinyl-tRNA(Sec) biosynthesis; selenocysteinyl-tRNA(Sec) from L-seryl-tRNA(Sec) (bacterial route): step 1/1. {ECO:0000255|HAMAP-Rule:MF_00423}.	GO:0001514; GO:0004125; GO:0005737	selenocysteine incorporation [GO:0001514]	cytoplasm
Q9HV31	reviewed	PMRB_PSEAE	Sensor protein kinase PmrB (EC 2.7.13.3)	pmrB PA4777	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253465.1; NC_002516.2.;WP_003112923.1; NZ_QZGE01000018.1.;	pae:PA4777	477	PA4777	NA	GO:0000155; GO:0000160; GO:0005524; GO:0005886	phosphorelay signal transduction system [GO:0000160]	unknown
Q9HV32	reviewed	PMRA_PSEAE	Response regulator protein PmrA	pmrA PA4776	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253464.1; NC_002516.2.;WP_003102236.1; NZ_QZGE01000018.1.;	pae:PA4776	221	PA4776	NA	GO:0000156; GO:0000160; GO:0000976; GO:0005829; GO:0006355; GO:0032993	phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	cytoplasm
Q9HV34	reviewed	SPEE2_PSEAE	Polyamine aminopropyltransferase 2 (Putrescine aminopropyltransferase 2) (PAPT 2) (Spermidine synthase 2) (SPDS 2) (SPDSY 2) (EC 2.5.1.16)	speE2 PA4774	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253462.1; NC_002516.2.;WP_003121084.1; NC_002516.2.;	pae:PA4774	349	PA4774	PATHWAY: Amine and polyamine biosynthesis; spermidine biosynthesis; spermidine from putrescine: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00198}.	GO:0004766; GO:0005737; GO:0006596; GO:0008295; GO:0010487	polyamine biosynthetic process [GO:0006596]; spermidine biosynthetic process [GO:0008295]	cytoplasm
Q9HV35	reviewed	SPEH_PSEAE	S-adenosylmethionine decarboxylase proenzyme (AdoMetDC) (SAMDC) (EC 4.1.1.50) [Cleaved into: S-adenosylmethionine decarboxylase beta chain; S-adenosylmethionine decarboxylase alpha chain]	speH PA4773	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253461.1; NC_002516.2.;WP_003095236.1; NZ_QZGE01000018.1.;	pae:PA4773	160	PA4773	PATHWAY: Amine and polyamine biosynthesis; S-adenosylmethioninamine biosynthesis; S-adenosylmethioninamine from S-adenosyl-L-methionine: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00464}.	GO:0004014; GO:0005829; GO:0008295	spermidine biosynthetic process [GO:0008295]	unknown
Q9HV37	reviewed	LLDD_PSEAE	L-lactate dehydrogenase (EC 1.1.-.-)	lldD PA4771	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253459.1; NC_002516.2.;WP_003100494.1; NZ_QZGE01000018.1.;	pae:PA4771	381	PA4771	NA	GO:0004459; GO:0005886; GO:0009060; GO:0010181; GO:0019516	aerobic respiration [GO:0009060]; lactate oxidation [GO:0019516]	inner membrane
Q9HV42	reviewed	GRPE_PSEAE	Protein GrpE (HSP-70 cofactor)	grpE PA4762	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253450.1; NC_002516.2.;WP_003095213.1; NZ_QZGE01000018.1.;	pae:PA4762	186	PA4762	NA	GO:0000774; GO:0005829; GO:0006457; GO:0030150; GO:0042803; GO:0051082; GO:0051087	protein folding [GO:0006457]; protein import into mitochondrial matrix [GO:0030150]	cytoplasm
Q9HV44	reviewed	DNAJ_PSEAE	Chaperone protein DnaJ	dnaJ PA4760	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253448.1; NC_002516.2.;WP_003095211.1; NZ_QZGE01000018.1.;	pae:PA4760	377	PA4760	NA	GO:0005524; GO:0005737; GO:0006260; GO:0008270; GO:0009408; GO:0031072; GO:0042026; GO:0051082; GO:0051085	chaperone cofactor-dependent protein refolding [GO:0051085]; DNA replication [GO:0006260]; protein refolding [GO:0042026]; response to heat [GO:0009408]	cytoplasm
Q9HV49	unreviewed	Q9HV49_PSEAE	Dihydropteroate synthase (DHPS) (EC 2.5.1.15) (Dihydropteroate pyrophosphorylase)	folP PA4750	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253438.1; NC_002516.2.;WP_003113907.1; NZ_QZGE01000018.1.;	pae:PA4750	283	PA4750	PATHWAY: Cofactor biosynthesis; tetrahydrofolate biosynthesis; 7,8-dihydrofolate from 2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine diphosphate and 4-aminobenzoate: step 1/2. {ECO:0000256|ARBA:ARBA00004763, ECO:0000256|RuleBase:RU361205}.	GO:0004156; GO:0005829; GO:0046654; GO:0046656; GO:0046872	folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]	unknown
Q9HV51	reviewed	TPIS_PSEAE	Triosephosphate isomerase (TIM) (TPI) (EC 5.3.1.1) (Triose-phosphate isomerase)	tpiA PA4748	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253436.1; NC_002516.2.;WP_003100513.1; NZ_QZGE01000018.1.;	pae:PA4748	251	PA4748	PATHWAY: Carbohydrate biosynthesis; gluconeogenesis. {ECO:0000255|HAMAP-Rule:MF_00147}.; PATHWAY: Carbohydrate degradation; glycolysis; D-glyceraldehyde 3-phosphate from glycerone phosphate: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00147}.	GO:0004807; GO:0005829; GO:0006094; GO:0006096; GO:0019563; GO:0046166	gluconeogenesis [GO:0006094]; glyceraldehyde-3-phosphate biosynthetic process [GO:0046166]; glycerol catabolic process [GO:0019563]; glycolytic process [GO:0006096]	cytoplasm
Q9HV55	reviewed	IF2_PSEAE	Translation initiation factor IF-2	infB PA4744	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253432.1; NC_002516.2.;WP_003113908.1; NZ_QZGE01000018.1.;	pae:PA4744	840	PA4744	NA	GO:0003743; GO:0003924; GO:0005525; GO:0005737; GO:0006413	translational initiation [GO:0006413]	cytoplasm
Q9HV59	reviewed	PNP_PSEAE	Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase)	pnp PA4740	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253428.1; NC_002516.2.;WP_003095181.1; NZ_QZGE01000018.1.;	pae:PA4740	701	PA4740	NA	GO:0000175; GO:0000287; GO:0003723; GO:0004654; GO:0005829; GO:0006396; GO:0006401; GO:0006402	mRNA catabolic process [GO:0006402]; RNA catabolic process [GO:0006401]; RNA processing [GO:0006396]	cytoplasm
Q9HV66	reviewed	ACSA2_PSEAE	Acetyl-coenzyme A synthetase 2 (AcCoA synthetase 2) (Acs 2) (EC 6.2.1.1) (Acetate--CoA ligase 2) (Acyl-activating enzyme 2)	acsA2 acsB PA4733	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253421.1; NC_002516.2.;WP_003113911.1; NZ_QZGE01000018.1.;	pae:PA4733	645	PA4733	NA	GO:0003987; GO:0005524; GO:0005829; GO:0006085; GO:0016208; GO:0019427; GO:0046872	acetyl-CoA biosynthetic process [GO:0006085]; acetyl-CoA biosynthetic process from acetate [GO:0019427]	unknown
Q9HV67	reviewed	G6PI_PSEAE	Glucose-6-phosphate isomerase (GPI) (EC 5.3.1.9) (Phosphoglucose isomerase) (PGI) (Phosphohexose isomerase) (PHI)	pgi PA4732	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253420.1; NC_002516.2.;WP_003100194.1; NZ_QZGE01000018.1.;	pae:PA4732	554	PA4732	PATHWAY: Carbohydrate biosynthesis; gluconeogenesis. {ECO:0000255|HAMAP-Rule:MF_00473}.; PATHWAY: Carbohydrate degradation; glycolysis; D-glyceraldehyde 3-phosphate and glycerone phosphate from D-glucose: step 2/4. {ECO:0000255|HAMAP-Rule:MF_00473}.	GO:0004347; GO:0005829; GO:0006094; GO:0006096; GO:0048029; GO:0051156; GO:0097367	gluconeogenesis [GO:0006094]; glucose 6-phosphate metabolic process [GO:0051156]; glycolytic process [GO:0006096]	cytoplasm
Q9HV68	reviewed	PAND_PSEAE	Aspartate 1-decarboxylase (EC 4.1.1.11) (Aspartate alpha-decarboxylase) [Cleaved into: Aspartate 1-decarboxylase beta chain; Aspartate 1-decarboxylase alpha chain]	panD PA4731	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253419.1; NC_002516.2.;WP_003113912.1; NZ_QZGE01000018.1.;	pae:PA4731	126	PA4731	PATHWAY: Cofactor biosynthesis; (R)-pantothenate biosynthesis; beta-alanine from L-aspartate: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00446}.	GO:0004068; GO:0005829; GO:0006523; GO:0015940	alanine biosynthetic process [GO:0006523]; pantothenate biosynthetic process [GO:0015940]	cytoplasm
Q9HV69	reviewed	PANC_PSEAE	Pantothenate synthetase (PS) (EC 6.3.2.1) (Pantoate--beta-alanine ligase) (Pantoate-activating enzyme)	panC PA4730	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253418.1; NC_002516.2.;WP_003109313.1; NZ_QZGE01000018.1.;	pae:PA4730	283	PA4730	PATHWAY: Cofactor biosynthesis; (R)-pantothenate biosynthesis; (R)-pantothenate from (R)-pantoate and beta-alanine: step 1/1. {ECO:0000255|HAMAP-Rule:MF_00158}.	GO:0004592; GO:0005524; GO:0005829; GO:0015940	pantothenate biosynthetic process [GO:0015940]	cytoplasm
Q9HV70	reviewed	PANB2_PSEAE	3-methyl-2-oxobutanoate hydroxymethyltransferase 2 (EC 2.1.2.11) (Ketopantoate hydroxymethyltransferase 2) (KPHMT 2)	panB2 PA4729	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253417.1; NC_002516.2.;WP_003113913.1; NZ_QZGE01000018.1.;	pae:PA4729	266	PA4729	PATHWAY: Cofactor biosynthesis; (R)-pantothenate biosynthesis; (R)-pantoate from 3-methyl-2-oxobutanoate: step 1/2. {ECO:0000255|HAMAP-Rule:MF_00156}.	GO:0000287; GO:0003864; GO:0005737; GO:0015940	pantothenate biosynthetic process [GO:0015940]	cytoplasm
Q9HV71	reviewed	HPPK_PSEAE	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3) (6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase) (PPPK) (7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase) (HPPK)	folK PA4728	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253416.1; NC_002516.2.;WP_003095144.1; NZ_QZGE01000018.1.;	pae:PA4728	162	PA4728	PATHWAY: Cofactor biosynthesis; tetrahydrofolate biosynthesis; 2-amino-4-hydroxy-6-hydroxymethyl-7,8-dihydropteridine diphosphate from 7,8-dihydroneopterin triphosphate: step 4/4. {ECO:0000250|UniProtKB:P26281}.	GO:0003848; GO:0005524; GO:0016301; GO:0016310; GO:0046654; GO:0046656	folic acid biosynthetic process [GO:0046656]; phosphorylation [GO:0016310]; tetrahydrofolate biosynthetic process [GO:0046654]	unknown
