uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	kegg	length	locus_tag	pathway	go_ids	go_bp	localization
O50525	unreviewed	O50525_STRCO	Integral membrane protein	SCO5851 SC9B10.18	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629974.1; NC_003888.3.;WP_003973169.1; NZ_VNID01000007.1.;	NA	312	SCO5851	NA	GO:0016020	NA	unknown
O50526	unreviewed	O50526_STRCO	Tagatose-bisphosphate aldolase	agaY SCO5852	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629975.1; NC_003888.3.;WP_011030498.1; NZ_VNID01000007.1.;	NA	282	SCO5852	NA	GO:0005829; GO:0005975; GO:0008270; GO:0009025	carbohydrate metabolic process [GO:0005975]	unknown
O50527	unreviewed	O50527_STRCO	VOC domain-containing protein	SCO5853 SC9B10.20c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629976.1; NC_003888.3.;WP_003973167.1; NZ_VNID01000007.1.;	NA	267	SCO5853	NA	NA	NA	unknown
O50528	unreviewed	O50528_STRCO	Thiosulfate sulfurtransferase	SCO5854 SC9B10.21	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629977.1; NC_003888.3.;WP_011030499.1; NZ_VNID01000007.1.;	NA	283	SCO5854	NA	GO:0004792; GO:0005829	NA	unknown
O50529	unreviewed	O50529_STRCO	DNA-binding protein	SCO5855 SC9B10.22c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629978.1; NC_003888.3.;WP_003973165.1; NZ_VNID01000007.1.;	NA	352	SCO5855	NA	GO:0003677	NA	unknown
O50530	unreviewed	O50530_STRCO	Integral membrane protein	SCO5856 SC9B10.23	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629979.1; NC_003888.3.;WP_011030500.1; NZ_VNID01000007.1.;	NA	294	SCO5856	NA	GO:0016020	NA	unknown
O50532	unreviewed	O50532_STRCO	Integral membrane protein	SCO5858 SC9B10.25c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629981.1; NC_003888.3.;	NA	393	SCO5858	NA	GO:0016020; GO:0022857	NA	unknown
O54095	unreviewed	O54095_STRCO	Oxidase	redG SCO5897 SC10A5.02	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630017.1; NC_003888.3.;WP_011030519.1; NZ_VNID01000007.1.;	NA	395	SCO5897	NA	GO:0005737; GO:0016491; GO:0046872; GO:0051537	NA	unknown
O54096	unreviewed	O54096_STRCO	Probable membrane protein	redF SCO5898 SC10A5.03	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630018.1; NC_003888.3.;WP_011030520.1; NZ_VNID01000007.1.;	NA	226	SCO5898	NA	GO:0006629; GO:0016020; GO:0016627	lipid metabolic process [GO:0006629]	unknown
O54097	unreviewed	O54097_STRCO	Phospholipid/glycerol acyltransferase domain-containing protein	SCO5899 SC10A5.04	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630019.1; NC_003888.3.;WP_011030521.1; NZ_VNID01000007.1.;	NA	295	SCO5899	NA	GO:0016746	NA	unknown
O54098	unreviewed	O54098_STRCO	Probable membrane protein	SCO5900 SC10A5.05	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630020.1; NC_003888.3.;WP_003973119.1; NZ_VNID01000007.1.;	NA	691	SCO5900	NA	GO:0016020; GO:0022857	NA	unknown
O54100	unreviewed	O54100_STRCO	ABM domain-containing protein	SCO5904 SC10A5.09c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630022.1; NC_003888.3.;	NA	126	SCO5904	NA	NA	NA	unknown
O54101	reviewed	MMPLB_STRCO	Putative membrane protein SCO5905	SCO5905 SC10A5.10c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630023.1; NC_003888.3.;WP_011030524.1; NZ_VNID01000007.1.;	NA	847	SCO5905	NA	GO:0005886	NA	inner membrane
O54102	unreviewed	O54102_STRCO	Probable transcriptional regulator	SCO5906 SC10A5.11	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630024.1; NC_003888.3.;WP_011030525.1; NZ_VNID01000007.1.;	NA	198	SCO5906	NA	GO:0000976; GO:0003700; GO:0006355	regulation of DNA-templated transcription [GO:0006355]	unknown
O54103	unreviewed	O54103_STRCO	Transposase	SCO5907 SC10A5.12c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630025.1; NC_003888.3.;	NA	39	SCO5907	NA	NA	NA	unknown
O54104	unreviewed	O54104_STRCO	Ribbon-helix-helix protein, CopG family	SCO5908 SC10A5.13	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630026.1; NC_003888.3.;WP_003973114.1; NZ_VNID01000007.1.;	NA	64	SCO5908	NA	GO:0006355	regulation of DNA-templated transcription [GO:0006355]	unknown
O54105	unreviewed	O54105_STRCO	Uncharacterized protein	SCO5909 SC10A5.14	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630027.1; NC_003888.3.;	NA	68	SCO5909	NA	NA	NA	unknown
O54106	unreviewed	O54106_STRCO	Membrane protein	SCO5910 SC10A5.15	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630028.1; NC_003888.3.;WP_011030527.1; NZ_CP042324.1.;	NA	114	SCO5910	NA	GO:0016020	NA	unknown
O54107	unreviewed	O54107_STRCO	Possible oligopeptide binding protein	SCO5911 SC10A5.16c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630029.1; NC_003888.3.;WP_003973111.1; NZ_VNID01000007.1.;	NA	521	SCO5911	NA	GO:0015833; GO:0030288; GO:0043190; GO:1904680	peptide transport [GO:0015833]	unknown
O54109	unreviewed	O54109_STRCO	Probable secreted protease	SCO5913 SC10A5.18	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630031.1; NC_003888.3.;WP_011030529.1; NZ_VNID01000007.1.;	NA	411	SCO5913	NA	GO:0004252; GO:0006508	proteolysis [GO:0006508]	unknown
O54110	unreviewed	O54110_STRCO	Probable transcriptional regulator	SCO5914 SC10A5.19c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630032.1; NC_003888.3.;WP_011030530.1; NZ_VNID01000007.1.;	NA	330	SCO5914	NA	GO:0003700; GO:0006355; GO:0032993	regulation of DNA-templated transcription [GO:0006355]	unknown
O54112	unreviewed	O54112_STRCO	HTH IS21-type domain-containing protein	SCO5916 SC10A5.21	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630034.1; NC_003888.3.;	NA	170	SCO5916	NA	NA	NA	unknown
O54113	unreviewed	O54113_STRCO	HTH merR-type domain-containing protein	SCO5917 SC10A5.22	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630035.1; NC_003888.3.;WP_003973104.1; NZ_VNID01000007.1.;	NA	112	SCO5917	NA	GO:0003677; GO:0006355	regulation of DNA-templated transcription [GO:0006355]	unknown
O54114	unreviewed	O54114_STRCO	Transposase	SCO5918 SC10A5.23c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630036.1; NC_003888.3.;WP_003973102.1; NZ_VNID01000007.1.;	NA	103	SCO5918	NA	NA	NA	unknown
O54115	unreviewed	O54115_STRCO	CBS domain-containing protein	SCO5919 SC10A5.24c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630037.1; NC_003888.3.;WP_011030532.1; NZ_VNID01000007.1.;	NA	134	SCO5919	NA	NA	NA	unknown
O54116	unreviewed	O54116_STRCO	Probable DEAD-box RNA helicase	SCO5920 SC10A5.25c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630038.1; NC_003888.3.;WP_003973100.1; NZ_VNID01000007.1.;	NA	498	SCO5920	NA	GO:0003676; GO:0003724; GO:0005524; GO:0005829; GO:0016787	NA	unknown
O54117	unreviewed	O54117_STRCO	Cold-shock domain protein	scoF5 SCO5921 SC10A5.26c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630039.1; NC_003888.3.;WP_003973099.1; NZ_VNID01000007.1.;	NA	67	SCO5921	NA	GO:0003676; GO:0005737; GO:0010468	regulation of gene expression [GO:0010468]	cytoplasm
O54118	unreviewed	O54118_STRCO	Possible oxidoreductase	SCO5922 SC10A5.27c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630040.1; NC_003888.3.;WP_003973098.1; NZ_VNID01000007.1.;	NA	326	SCO5922	NA	NA	NA	unknown
O54119	unreviewed	O54119_STRCO	ABC-transporter ATP-binding protein	SCO5923 SC10A5.28c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630041.1; NC_003888.3.;WP_011030533.1; NZ_VNID01000007.1.;	NA	361	SCO5923	NA	GO:0005524; GO:0005886; GO:0016887; GO:0022857; GO:0055052; GO:0055085	transmembrane transport [GO:0055085]	unknown
O54120	unreviewed	O54120_STRCO	Probable integral membrane protein	SCO5924 SC10A5.29c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630042.1; NC_003888.3.;WP_011030534.1; NZ_VNID01000007.1.;	NA	589	SCO5924	NA	GO:0005886; GO:0055085	transmembrane transport [GO:0055085]	inner membrane
O54121	unreviewed	O54121_STRCO	Extracellular solute-binding protein	SCO5925 SC10A5.30c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630043.1; NC_003888.3.;	NA	83	SCO5925	NA	NA	NA	unknown
O54122	unreviewed	O54122_STRCO	Aconitase A/isopropylmalate dehydratase small subunit swivel domain-containing protein	SCO5926 SC10A5.31c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630044.1; NC_003888.3.;WP_011030535.1; NZ_VNID01000007.1.;	NA	173	SCO5926	NA	GO:0003994; GO:0005829; GO:0006099; GO:0006101; GO:0030350; GO:0051539	citrate metabolic process [GO:0006101]; tricarboxylic acid cycle [GO:0006099]	unknown
O54123	unreviewed	O54123_STRCO	Uncharacterized protein	SCO5927 SC10A5.32c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630045.1; NC_003888.3.;	NA	73	SCO5927	NA	NA	NA	unknown
O54124	unreviewed	O54124_STRCO	N-acetyltransferase domain-containing protein	SCO5928 SC10A5.33c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630046.1; NC_003888.3.;	NA	234	SCO5928	NA	GO:0016747	NA	unknown
O54125	unreviewed	O54125_STRCO	Possible oxidoreductase	SCO5929 SC10A5.34c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630047.1; NC_003888.3.;	NA	258	SCO5929	NA	GO:0005811; GO:0016616	NA	unknown
O54126	unreviewed	O54126_STRCO	Possible NTP pyrophosphohydrolase	SCO5930 SC10A5.35	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630048.1; NC_003888.3.;	NA	359	SCO5930	NA	GO:0016787	NA	unknown
O54129	unreviewed	O54129_STRCO	Uncharacterized protein	SCO5861 SC2E9.02	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629983.1; NC_003888.3.;	NA	188	SCO5861	NA	NA	NA	unknown
O54130	unreviewed	O54130_STRCO	DUF4193 domain-containing protein	SCO5864 SC2E9.05	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629986.1; NC_003888.3.;WP_003993510.1; NZ_VNID01000007.1.;	NA	98	SCO5864	NA	NA	NA	unknown
O54131	unreviewed	O54131_STRCO	EcsC family protein	SCO5865 SC2E9.06	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629987.1; NC_003888.3.;WP_011030505.1; NZ_VNID01000007.1.;	NA	317	SCO5865	NA	NA	NA	unknown
O54132	unreviewed	O54132_STRCO	Membrane protein	SCO5866 SC2E9.07c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629988.1; NC_003888.3.;WP_003973155.1; NZ_VNID01000007.1.;	NA	154	SCO5866	NA	GO:0016020	NA	unknown
O54135	unreviewed	O54135_STRCO	DUF3710 domain-containing protein	SCO5869 SC2E9.10	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629991.1; NC_003888.3.;WP_003973152.1; NZ_VNID01000007.1.;	NA	250	SCO5869	NA	NA	NA	unknown
O54136	unreviewed	O54136_STRCO	ABC-transporter ATP binding protein	SCO5870 SC2E9.11	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629992.1; NC_003888.3.;WP_003973151.1; NZ_VNID01000007.1.;	NA	230	SCO5870	NA	GO:0005524; GO:0005886; GO:0016887; GO:0022857; GO:0055085	transmembrane transport [GO:0055085]	unknown
O54139	unreviewed	O54139_STRCO	OB-fold nucleic acid binding domain-containing protein	SCO5873 SC2E9.14	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629995.1; NC_003888.3.;	NA	154	SCO5873	NA	NA	NA	unknown
O54140	unreviewed	O54140_STRCO	Membrane protein	SCO5874 SC2E9.15	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629996.1; NC_003888.3.;WP_003973147.1; NZ_VNID01000007.1.;	NA	272	SCO5874	NA	GO:0016020	NA	unknown
O54141	unreviewed	O54141_STRCO	Trk system potassium uptake protein TrkA	SCO5875 SC2E9.16c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629997.1; NC_003888.3.;WP_003973146.1; NZ_VNID01000007.1.;	NA	226	SCO5875	NA	GO:0005886; GO:0006813; GO:0015079	potassium ion transport [GO:0006813]	unknown
O54144	unreviewed	O54144_STRCO	RedY protein	redY SCO5880	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630002.1; NC_003888.3.;WP_011030510.1; NZ_VNID01000007.1.;	NA	106	SCO5880	NA	NA	NA	unknown
O54145	unreviewed	O54145_STRCO	RedV protein	redV SCO5882 SC3F7.02c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630003.1; NC_003888.3.;WP_011030511.1; NZ_VNID01000007.1.;	NA	395	SCO5882	NA	GO:0016491	NA	unknown
O54146	unreviewed	O54146_STRCO	4'-phosphopantetheinyl transferase domain-containing protein	redU SCO5883 SC3F7.03c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630004.1; NC_003888.3.;	NA	261	SCO5883	NA	GO:0000287; GO:0008897	NA	unknown
O54147	unreviewed	O54147_STRCO	Serine/threonine protein kinase	SCO5884 SC3F7.04c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630005.1; NC_003888.3.;WP_003973137.1; NZ_VNID01000007.1.;	NA	296	SCO5884	NA	NA	NA	unknown
O54148	unreviewed	O54148_STRCO	Membrane protein	SCO5885 SC3F7.05c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630006.1; NC_003888.3.;WP_003973136.1; NZ_VNID01000007.1.;	NA	146	SCO5885	NA	GO:0016020	NA	unknown
O54150	unreviewed	O54150_STRCO	Acyl carrier protein	redQ SCO5887 SC3F7.07c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630008.1; NC_003888.3.;WP_003973134.1; NZ_VNID01000007.1.;	NA	81	SCO5887	NA	GO:0000035; GO:0000036; GO:0005829; GO:0009245	lipid A biosynthetic process [GO:0009245]	unknown
O54152	unreviewed	O54152_STRCO	Carrier domain-containing protein	redO SCO5889 SC3F7.09	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630010.1; NC_003888.3.;WP_003973132.1; NZ_VNID01000007.1.;	NA	87	SCO5889	NA	NA	NA	unknown
O54156	unreviewed	O54156_STRCO	Oxidoreductase	redK SCO5893 SC3F7.13	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630014.1; NC_003888.3.;WP_003973127.1; NZ_VNID01000007.1.;	NA	347	SCO5893	NA	NA	NA	unknown
O54157	unreviewed	O54157_STRCO	Thioesterase	redJ SCO5894 SC3F7.14	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630015.1; NC_003888.3.;WP_003973126.1; NZ_VNID01000007.1.;	NA	280	SCO5894	NA	GO:0008610; GO:0016787	lipid biosynthetic process [GO:0008610]	unknown
O54158	unreviewed	O54158_STRCO	Methyltransferase	redI SCO5895 SC3F7.15	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630016.1; NC_003888.3.;WP_003973125.1; NZ_VNID01000007.1.;	NA	362	SCO5895	NA	GO:0008168; GO:0032259	methylation [GO:0032259]	unknown
O54162	unreviewed	O54162_STRCO	Membrane protein	SCO5933 SC7H1.03c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630050.1; NC_003888.3.;WP_011030542.1; NZ_VNID01000007.1.;	NA	391	SCO5933	NA	GO:0016020; GO:0016791	NA	unknown
O54163	unreviewed	O54163_STRCO	Sigma factor	SCO5934 SC7H1.04	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630051.1; NC_003888.3.;	NA	200	SCO5934	NA	GO:0003677; GO:0006352; GO:0006355; GO:0016987; GO:0050896	DNA-templated transcription initiation [GO:0006352]; regulation of DNA-templated transcription [GO:0006355]; response to stimulus [GO:0050896]	unknown
O54164	unreviewed	O54164_STRCO	Membrane protein	SCO5935 SC7H1.05	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630052.1; NC_003888.3.;	NA	297	SCO5935	NA	NA	NA	unknown
O54165	unreviewed	O54165_STRCO	Uncharacterized protein	SCO5936 SC7H1.06	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630053.1; NC_003888.3.;	NA	53	SCO5936	NA	NA	NA	unknown
O54166	unreviewed	O54166_STRCO	Uncharacterized protein	SCO5937 SC7H1.07c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630054.1; NC_003888.3.;WP_011030546.1; NZ_VNID01000007.1.;	NA	122	SCO5937	NA	NA	NA	unknown
O54167	unreviewed	O54167_STRCO	Metallo-beta-lactamase domain-containing protein	SCO5938 SC7H1.08c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630055.1; NC_003888.3.;WP_011030547.1; NZ_VNID01000007.1.;	NA	202	SCO5938	NA	NA	NA	unknown
O54170	unreviewed	O54170_STRCO	Aminotransferase	SCO5941 SC7H1.11	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630058.1; NC_003888.3.;WP_011030550.1; NZ_VNID01000007.1.;	NA	382	SCO5941	NA	GO:0008483; GO:0009058; GO:0030170	biosynthetic process [GO:0009058]	unknown
O54171	unreviewed	O54171_STRCO	HTH tetR-type domain-containing protein	SCO5942 SC7H1.12	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630059.1; NC_003888.3.;WP_011030551.1; NZ_VNID01000007.1.;	NA	205	SCO5942	NA	GO:0000976; GO:0003700; GO:0006355	regulation of DNA-templated transcription [GO:0006355]	unknown
O54172	unreviewed	O54172_STRCO	Hydrolase	SCO5943 SC7H1.13	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630060.1; NC_003888.3.;WP_011030552.1; NZ_VNID01000007.1.;	NA	261	SCO5943	NA	GO:0004806; GO:0046503	glycerolipid catabolic process [GO:0046503]	unknown
O54173	unreviewed	O54173_STRCO	DUF3500 domain-containing protein	SCO5944 SC7H1.14	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630061.1; NC_003888.3.;WP_011030553.1; NZ_VNID01000007.1.;	NA	382	SCO5944	NA	NA	NA	unknown
O54174	unreviewed	O54174_STRCO	Transferase	SCO5945 SC7H1.15	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630062.1; NC_003888.3.;	NA	606	SCO5945	NA	GO:0016740	NA	unknown
O54175	unreviewed	O54175_STRCO	Membrane protein	SCO5946 SC7H1.16	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630063.1; NC_003888.3.;	NA	257	SCO5946	NA	GO:0016020	NA	unknown
O54176	unreviewed	O54176_STRCO	Integral membrane protein	SCO5947 SC7H1.17	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630064.1; NC_003888.3.;WP_003973075.1; NZ_VNID01000007.1.;	NA	465	SCO5947	NA	GO:0016020; GO:0022857; GO:0055085	transmembrane transport [GO:0055085]	unknown
O54177	unreviewed	O54177_STRCO	Oxidoreductase	SCO5948 SC7H1.18	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630065.1; NC_003888.3.;WP_011030555.1; NZ_VNID01000007.1.;	NA	397	SCO5948	NA	GO:0071949	NA	unknown
O54178	unreviewed	O54178_STRCO	DUF1062 domain-containing protein	SCO5949 SC7H1.19	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630066.1; NC_003888.3.;WP_003973073.1; NZ_VNID01000007.1.;	NA	182	SCO5949	NA	NA	NA	unknown
O54179	unreviewed	O54179_STRCO	Export protein	SCO5950 SC7H1.20c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630067.1; NC_003888.3.;WP_011030556.1; NZ_VNID01000007.1.;	NA	483	SCO5950	NA	GO:0016020; GO:0022857; GO:0046677	response to antibiotic [GO:0046677]	unknown
O54180	unreviewed	O54180_STRCO	Transcriptional regulator	SCO5951 SC7H1.21	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630068.1; NC_003888.3.;WP_011030557.1; NZ_VNID01000007.1.;	NA	203	SCO5951	NA	GO:0000976; GO:0003700; GO:0006355; GO:0046872	regulation of DNA-templated transcription [GO:0006355]	unknown
O54181	unreviewed	O54181_STRCO	Membrane protein	SCO5952 SC7H1.22	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630069.1; NC_003888.3.;WP_011030558.1; NZ_VNID01000007.1.;	NA	250	SCO5952	NA	GO:0016020	NA	unknown
O54182	unreviewed	O54182_STRCO	Membrane protein	SCO5953 SC7H1.23	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630070.1; NC_003888.3.;WP_011030559.1; NZ_VNID01000007.1.;	NA	913	SCO5953	NA	GO:0007165; GO:0016020	signal transduction [GO:0007165]	unknown
O54184	unreviewed	O54184_STRCO	Membrane protein	SCO5955 SC7H1.25c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630072.1; NC_003888.3.;WP_011030561.1; NZ_VNID01000007.1.;	NA	144	SCO5955	NA	GO:0016020	NA	unknown
O54185	unreviewed	O54185_STRCO	Regulatory protein	SCO5956 SC7H1.26	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630073.1; NC_003888.3.;	NA	270	SCO5956	NA	GO:0000976; GO:0003700; GO:0006355	regulation of DNA-templated transcription [GO:0006355]	unknown
O54186	unreviewed	O54186_STRCO	Transport protein	SCO5957 SC7H1.27	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630074.1; NC_003888.3.;WP_011030563.1; NZ_VNID01000007.1.;	NA	533	SCO5957	NA	GO:0016020; GO:0022857; GO:0046677	response to antibiotic [GO:0046677]	unknown
O54188	unreviewed	O54188_STRCO	Cobalt transport integral membrane protein	cbiQ SCO5959	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630076.1; NC_003888.3.;WP_011030565.1; NZ_VNID01000007.1.;	NA	249	SCO5959	NA	GO:0006824; GO:0043190	cobalt ion transport [GO:0006824]	unknown
O54191	unreviewed	O54191_STRCO	Transcriptional regulator	SCO5962 SC7H1.32c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630079.1; NC_003888.3.;WP_011030568.1; NZ_VNID01000007.1.;	NA	196	SCO5962	NA	GO:0003677; GO:0003700	NA	unknown
O54192	unreviewed	O54192_STRCO	Membrane protein	SCO5963 SC7H1.33c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630080.1; NC_003888.3.;	NA	191	SCO5963	NA	GO:0005228; GO:0005886; GO:0015271	NA	unknown
O54193	unreviewed	O54193_STRCO	Membrane protein	SCO5964 SC7H1.34c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630081.1; NC_003888.3.;WP_011030570.1; NZ_VNID01000007.1.;	NA	452	SCO5964	NA	GO:0005247; GO:0005886	NA	unknown
O54194	unreviewed	O54194_STRCO	Integral membrane protein	SCO5965 SC7H1.35	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630082.1; NC_003888.3.;WP_003973057.1; NZ_VNID01000007.1.;	NA	155	SCO5965	NA	GO:0016020	NA	unknown
O69807	unreviewed	O69807_STRCO	DNA-binding protein	SCO6413 SC1A6.02	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630499.1; NC_003888.3.;WP_011030899.1; NZ_VNID01000002.1.;	NA	537	SCO6413	NA	GO:0003677	NA	unknown
O69808	unreviewed	O69808_STRCO	CN hydrolase domain-containing protein	SCO6414 SC1A6.03	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630500.1; NC_003888.3.;WP_003972565.1; NZ_VNID01000002.1.;	NA	280	SCO6414	NA	GO:0003837; GO:0016811; GO:0033388; GO:0033396; GO:0050126	beta-alanine biosynthetic process via 3-ureidopropionate [GO:0033396]; putrescine biosynthetic process from arginine [GO:0033388]	unknown
O69810	unreviewed	O69810_STRCO	Oxidoreductase	SCO6416 SC1A6.05	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630502.1; NC_003888.3.;	NA	340	SCO6416	NA	GO:0016705	NA	unknown
O69811	unreviewed	O69811_STRCO	Integral membrane transporter	SCO6417 SC1A6.06	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630503.1; NC_003888.3.;	NA	522	SCO6417	NA	GO:0005886; GO:0015205; GO:0015851	nucleobase transport [GO:0015851]	unknown
O69812	unreviewed	O69812_STRCO	Carbohydrate-binding/sugar hydrolysis domain-containing protein	SCO6418 SC1A6.07c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630504.1; NC_003888.3.;WP_011030903.1; NZ_VNID01000002.1.;	NA	542	SCO6418	NA	NA	NA	unknown
O69813	unreviewed	O69813_STRCO	DUF3558 domain-containing protein	SCO6419 SC1A6.08c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630505.1; NC_003888.3.;WP_011030904.1; NZ_VNID01000002.1.;	NA	218	SCO6419	NA	NA	NA	unknown
O69814	unreviewed	O69814_STRCO	DNA-binding protein	SCO6420 SC1A6.09c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630506.1; NC_003888.3.;WP_011030905.1; NZ_VNID01000002.1.;	NA	337	SCO6420	NA	GO:0003677; GO:0051920	NA	unknown
O69815	unreviewed	O69815_STRCO	Two-component system sensor kinase	SCO6421 SC1A6.10	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630507.1; NC_003888.3.;WP_003972557.1; NZ_VNID01000002.1.;	NA	382	SCO6421	NA	GO:0000155; GO:0016020; GO:0046983	NA	unknown
O69816	unreviewed	O69816_STRCO	Putative two-component regulator (Two-component system regulatory protein)	ecrE2 SCO6422 SC1A6.11	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_630508.1; NC_003888.3.;WP_003972556.1; NZ_VNID01000002.1.;	NA	224	SCO6422	NA	GO:0000160; GO:0003677; GO:0006355	phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	unknown
