uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	kegg	length	locus_tag	pathway	go_ids	go_bp	localization
Q0K7B7	unreviewed	Q0K7B7_CUPNH	ABC-type transporter, permease component: HAAT family (Branched-chain amino acid ABC transporter permease)	livH2 H16_A3029 E6A55_15440	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010814975.1; NZ_CP039287.1.;	reh:H16_A3029	311	H16_A3029	NA	GO:0005304; GO:0005886; GO:0015188; GO:0015190; GO:0015192; GO:0015808; GO:0042941; GO:0098713; GO:1903806	D-alanine transmembrane transport [GO:0042941]; L-alanine transport [GO:0015808]; L-isoleucine import across plasma membrane [GO:1903806]; leucine import across plasma membrane [GO:0098713]	unknown
Q0K7B9	unreviewed	Q0K7B9_CUPNH	ABC transporter ATP-binding protein (ABC-type transporter, ATPase component: HAAT family (EC 3.6.3.22))	livG2 H16_A3027 E6A55_15430	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010814973.1; NZ_CP039287.1.;	reh:H16_A3027	258	H16_A3027	NA	GO:0005304; GO:0005524; GO:0005886; GO:0015188; GO:0015192; GO:0015808; GO:0016887; GO:0042941; GO:1903805; GO:1903806	D-alanine transmembrane transport [GO:0042941]; L-alanine transport [GO:0015808]; L-isoleucine import across plasma membrane [GO:1903806]; L-valine import across plasma membrane [GO:1903805]	unknown
Q0K7C0	unreviewed	Q0K7C0_CUPNH	ABC transporter ATP-binding protein (ABC-type transporter, ATPase component: HAAT family (EC 3.6.3.22))	livF2 H16_A3026 E6A55_15425	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010814972.1; NZ_CP039287.1.;	reh:H16_A3026	238	H16_A3026	NA	GO:0005524; GO:0005886; GO:0015658; GO:0015807; GO:0016887	L-amino acid transport [GO:0015807]	unknown
Q0K7C8	unreviewed	Q0K7C8_CUPNH	Histidine ammonia-lyase (Histidase) (EC 4.3.1.3)	hutH H16_A3018 E6A55_15385	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010814964.1; NZ_CP039287.1.;	reh:H16_A3018	525	H16_A3018	PATHWAY: Amino-acid degradation; L-histidine degradation into L-glutamate; N-formimidoyl-L-glutamate from L-histidine: step 1/3. {ECO:0000256|ARBA:ARBA00005113, ECO:0000256|HAMAP-Rule:MF_00229, ECO:0000256|RuleBase:RU004479}.	GO:0004397; GO:0005737; GO:0019556; GO:0019557	histidine catabolic process to glutamate and formamide [GO:0019556]; histidine catabolic process to glutamate and formate [GO:0019557]	cytoplasm
Q0K7D7	unreviewed	Q0K7D7_CUPNH	Aminotransferase (EC 2.6.1.-)	asdA H16_A3009 E6A55_15340	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010814955.1; NZ_CP039287.1.;	reh:H16_A3009	541	H16_A3009	NA	GO:0008483; GO:0016847; GO:0030170	NA	unknown
Q0K7D9	unreviewed	Q0K7D9_CUPNH	Peptidase (Zn-dependent protease with chaperone function (EC 3.4.24.-))	H16_A3007 E6A55_15330	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010814953.1; NZ_CP039287.1.;	reh:H16_A3007	247	H16_A3007	NA	GO:0004222; GO:0016020; GO:0046872; GO:0051603	proteolysis involved in protein catabolic process [GO:0051603]	unknown
Q0K7E6	unreviewed	Q0K7E6_CUPNH	Nitrite/sulfite reductase (Sulfite reductase, beta subunit (Hemoprotein with two 4Fe-4S domains) (EC 1.8.1.2))	cysI1 H16_A2999 E6A55_15290	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010814946.1; NZ_CP039287.1.;	reh:H16_A2999	560	H16_A2999	NA	GO:0000103; GO:0004783; GO:0009337; GO:0020037; GO:0046872; GO:0050311; GO:0051539	sulfate assimilation [GO:0000103]	unknown
Q0K7E9	unreviewed	Q0K7E9_CUPNH	Sulfate adenylyltransferase subunit 2 (EC 2.7.7.4) (ATP-sulfurylase small subunit) (Sulfate adenylate transferase)	cysD H16_A2996 E6A55_15275	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010814943.1; NZ_CP039287.1.;	reh:H16_A2996	321	H16_A2996	NA	GO:0004781	NA	unknown
Q0K7F0	unreviewed	Q0K7F0_CUPNH	sulfate adenylyltransferase (EC 2.7.7.4)	cysN1 H16_A2995 E6A55_15270	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010814942.1; NZ_CP039287.1.;	reh:H16_A2995	434	H16_A2995	NA	GO:0003746; GO:0003924; GO:0004781; GO:0005524; GO:0005525; GO:0006790	sulfur compound metabolic process [GO:0006790]	unknown
Q0K7F1	unreviewed	Q0K7F1_CUPNH	uroporphyrinogen-III C-methyltransferase (EC 2.1.1.107)	cysG cobA H16_A2994 E6A55_15265	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010814941.1; NZ_CP039287.1.;	reh:H16_A2994	266	H16_A2994	PATHWAY: Porphyrin-containing compound metabolism; siroheme biosynthesis; precorrin-2 from uroporphyrinogen III: step 1/1. {ECO:0000256|ARBA:ARBA00025705}.	GO:0004851; GO:0019354; GO:0032259	methylation [GO:0032259]; siroheme biosynthetic process [GO:0019354]	unknown
Q0K7F4	unreviewed	Q0K7F4_CUPNH	Lipopolysaccharide export system permease protein LptF	yjgP lptF H16_A2991 E6A55_15250	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011615947.1; NZ_CP039287.1.;	reh:H16_A2991	375	H16_A2991	NA	GO:0015920; GO:0043190; GO:0055085	lipopolysaccharide transport [GO:0015920]; transmembrane transport [GO:0055085]	inner membrane
Q0K7G0	reviewed	LGT_CUPNH	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase (EC 2.5.1.145)	lgt H16_A2985	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010814932.1; NZ_CP039287.1.;	reh:H16_A2985	272	H16_A2985	PATHWAY: Protein modification; lipoprotein biosynthesis (diacylglyceryl transfer). {ECO:0000255|HAMAP-Rule:MF_01147}.	GO:0005886; GO:0008961; GO:0042158	lipoprotein biosynthetic process [GO:0042158]	inner membrane
Q0K7H1	unreviewed	Q0K7H1_CUPNH	Cell division protein ZapA (Z ring-associated protein ZapA)	H16_A2974 E6A55_15160	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010814921.1; NZ_CP039287.1.;	reh:H16_A2974	110	H16_A2974	NA	GO:0000917; GO:0000921; GO:0005829; GO:0030428; GO:0032153; GO:0043093	division septum assembly [GO:0000917]; FtsZ-dependent cytokinesis [GO:0043093]; septin ring assembly [GO:0000921]	cytoplasm
Q0K7H7	reviewed	COBT_CUPNH	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase (NN:DBI PRT) (EC 2.4.2.21) (N(1)-alpha-phosphoribosyltransferase)	cobT H16_A2968	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010814915.1; NZ_CP039287.1.;	reh:H16_A2968	346	H16_A2968	PATHWAY: Nucleoside biosynthesis; alpha-ribazole biosynthesis; alpha-ribazole from 5,6-dimethylbenzimidazole: step 1/2. {ECO:0000255|HAMAP-Rule:MF_00230}.	GO:0008939; GO:0009236	cobalamin biosynthetic process [GO:0009236]	unknown
Q0K7I1	unreviewed	Q0K7I1_CUPNH	threonine-phosphate decarboxylase (EC 4.1.1.81) (L-threonine-O-3-phosphate decarboxylase)	cobD H16_A2964 E6A55_15110	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011615932.1; NZ_CP039287.1.;	reh:H16_A2964	339	H16_A2964	PATHWAY: Cofactor biosynthesis; adenosylcobalamin biosynthesis. {ECO:0000256|ARBA:ARBA00004953}.	GO:0009236; GO:0016874; GO:0030170; GO:0048472	cobalamin biosynthetic process [GO:0009236]	unknown
Q0K7I2	unreviewed	Q0K7I2_CUPNH	Cobalamin biosynthesis protein CobD	cbiB cobD H16_A2963	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_A2963	322	H16_A2963	PATHWAY: Cofactor biosynthesis; adenosylcobalamin biosynthesis. {ECO:0000256|ARBA:ARBA00004953, ECO:0000256|HAMAP-Rule:MF_00024}.	GO:0005886; GO:0009236; GO:0015420; GO:0016874; GO:0048472	cobalamin biosynthetic process [GO:0009236]	inner membrane
Q0K7I4	unreviewed	Q0K7I4_CUPNH	Cobyric acid synthase	cbiP cobQ H16_A2961 E6A55_15095	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011615930.1; NZ_CP039287.1.;	reh:H16_A2961	506	H16_A2961	PATHWAY: Cofactor biosynthesis; adenosylcobalamin biosynthesis. {ECO:0000256|ARBA:ARBA00004953, ECO:0000256|HAMAP-Rule:MF_00028}.	GO:0006541; GO:0009236; GO:0015420; GO:0016874	cobalamin biosynthetic process [GO:0009236]; glutamine metabolic process [GO:0006541]	unknown
Q0K7K8	unreviewed	Q0K7K8_CUPNH	Formate dehydrogenase alpha subunit (Fe4S4 domain) (EC 1.2.1.2) (Twin-arginine translocation signal domain-containing protein)	fdhA1 H16_A2937 E6A55_14975	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011615919.1; NZ_CP039287.1.;	reh:H16_A2937	1010	H16_A2937	NA	GO:0009055; GO:0009061; GO:0016491; GO:0030151; GO:0042597; GO:0043546; GO:0051539	anaerobic respiration [GO:0009061]	periplasm
Q0K7L1	unreviewed	Q0K7L1_CUPNH	Cytochrome b subunit of formate dehydrogenase (EC 1.2.1.2) (Formate dehydrogenase subunit gamma)	fdhC H16_A2934 E6A55_14960	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010813846.1; NZ_CP039287.1.;	reh:H16_A2934	402	H16_A2934	NA	GO:0005886; GO:0008863; GO:0009055; GO:0009061; GO:0009326; GO:0015944; GO:0022904; GO:0036397	anaerobic respiration [GO:0009061]; formate oxidation [GO:0015944]; respiratory electron transport chain [GO:0022904]	unknown
Q0K7L3	unreviewed	Q0K7L3_CUPNH	Sulfur carrier protein FdhD	fdhD1 fdhD H16_A2932 E6A55_14950	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010813844.1; NZ_CP039287.1.;	reh:H16_A2932	276	H16_A2932	NA	GO:0005737; GO:0006777; GO:0016491; GO:0016783; GO:0097163	Mo-molybdopterin cofactor biosynthetic process [GO:0006777]	cytoplasm
Q0K7L5	unreviewed	Q0K7L5_CUPNH	Arginine/lysine/ornithine decarboxylase (EC 4.1.1.19) (Lysine decarboxylase)	ldcC H16_A2930 E6A55_14940	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011615917.1; NZ_CP039287.1.;	reh:H16_A2930	757	H16_A2930	NA	GO:0005829; GO:0006527; GO:0008792; GO:0030170	arginine catabolic process [GO:0006527]	unknown
Q0K7L6	unreviewed	Q0K7L6_CUPNH	Ribonuclease VapC (RNase VapC) (EC 3.1.-.-) (Toxin VapC)	vapC H16_A2929 E6A55_14935	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011615916.1; NZ_CP039287.1.;	reh:H16_A2929	138	H16_A2929	NA	GO:0000287; GO:0004540; GO:0090729	NA	unknown
Q0K7L9	unreviewed	Q0K7L9_CUPNH	TRAP transporter small permease protein	H16_A2926 E6A55_14920	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011615914.1; NZ_CP039287.1.;	reh:H16_A2926	200	H16_A2926	NA	GO:0005886; GO:0015740; GO:0022857	C4-dicarboxylate transport [GO:0015740]	inner membrane
Q0K7M0	reviewed	ARLY_CUPNH	Argininosuccinate lyase (ASAL) (EC 4.3.2.1) (Arginosuccinase)	argH H16_A2925	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010813837.1; NZ_CP039287.1.;	reh:H16_A2925	472	H16_A2925	PATHWAY: Amino-acid biosynthesis; L-arginine biosynthesis; L-arginine from L-ornithine and carbamoyl phosphate: step 3/3. {ECO:0000255|HAMAP-Rule:MF_00006}.	GO:0004056; GO:0005829; GO:0042450	arginine biosynthetic process via ornithine [GO:0042450]	cytoplasm
Q0K7M6	unreviewed	Q0K7M6_CUPNH	Fused uroporphyrinogen-III synthase HemD/membrane protein HemX (EC 2.1.1.107, EC 4.2.1.75) (Two domain protein: Uroporphyrinogen-III synthase/methylase)	hemXD hemDX H16_A2919 E6A55_14885	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011615911.1; NZ_CP039287.1.;	reh:H16_A2919	707	H16_A2919	NA	GO:0004851; GO:0004852; GO:0032259; GO:0033014	methylation [GO:0032259]; tetrapyrrole biosynthetic process [GO:0033014]	unknown
Q0K7M8	unreviewed	Q0K7M8_CUPNH	Pseudouridine synthase (EC 5.4.99.-)	rsuA2 H16_A2917 E6A55_14875	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010813829.1; NZ_CP039287.1.;	reh:H16_A2917	235	H16_A2917	NA	GO:0000455; GO:0003723; GO:0016829; GO:0160136	enzyme-directed rRNA pseudouridine synthesis [GO:0000455]	unknown
Q0K7N0	reviewed	YQGF_CUPNH	Putative pre-16S rRNA nuclease (EC 3.1.-.-)	H16_A2915	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010813827.1; NZ_CP039287.1.;	reh:H16_A2915	141	H16_A2915	NA	GO:0000967; GO:0004518; GO:0005829	rRNA 5'-end processing [GO:0000967]	cytoplasm
Q0K7N3	unreviewed	Q0K7N3_CUPNH	Dihydroorotase (EC 3.5.2.3)	pyrX H16_A2912	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_A2912	449	H16_A2912	NA	GO:0004038; GO:0004151; GO:0005737; GO:0006145; GO:0006221; GO:0046872	purine nucleobase catabolic process [GO:0006145]; pyrimidine nucleotide biosynthetic process [GO:0006221]	unknown
Q0K7N5	unreviewed	Q0K7N5_CUPNH	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) (EC 3.6.1.41) (Ap4A hydrolase) (Diadenosine 5',5'''-P1,P4-tetraphosphate pyrophosphohydrolase) (Diadenosine tetraphosphatase)	H16_A2910 E6A55_14840	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011615907.1; NZ_CP039287.1.;	reh:H16_A2910	282	H16_A2910	NA	GO:0005737; GO:0008803; GO:0016791; GO:0016874; GO:0110154	RNA decapping [GO:0110154]	unknown
Q0K7N6	unreviewed	Q0K7N6_CUPNH	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	rfbB H16_A2909 E6A55_14835	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011615906.1; NZ_CP039287.1.;	reh:H16_A2909	354	H16_A2909	NA	GO:0008460; GO:0009225	nucleotide-sugar metabolic process [GO:0009225]	unknown
Q0K7N7	unreviewed	Q0K7N7_CUPNH	dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)	rfbD H16_A2908 E6A55_14830	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011615905.1; NZ_CP039287.1.;	reh:H16_A2908	311	H16_A2908	PATHWAY: Carbohydrate biosynthesis; dTDP-L-rhamnose biosynthesis. {ECO:0000256|ARBA:ARBA00004781, ECO:0000256|RuleBase:RU364082}.	GO:0005829; GO:0006556; GO:0008831; GO:0019305; GO:0045226; GO:0048269; GO:0048270	dTDP-rhamnose biosynthetic process [GO:0019305]; extracellular polysaccharide biosynthetic process [GO:0045226]; S-adenosylmethionine biosynthetic process [GO:0006556]	unknown
Q0K7N8	unreviewed	Q0K7N8_CUPNH	Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	H16_A2907 E6A55_14825	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011615904.1; NZ_CP039287.1.;	reh:H16_A2907	292	H16_A2907	NA	GO:0008879; GO:0045226; GO:0046872	extracellular polysaccharide biosynthetic process [GO:0045226]	unknown
Q0K7P0	unreviewed	Q0K7P0_CUPNH	mannose-1-phosphate guanylyltransferase (EC 2.7.7.13)	manC2 H16_A2905 E6A55_14815	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011615902.1; NZ_CP039287.1.;	reh:H16_A2905	479	H16_A2905	NA	GO:0000271; GO:0004475; GO:0005525; GO:0009298	GDP-mannose biosynthetic process [GO:0009298]; polysaccharide biosynthetic process [GO:0000271]	unknown
Q0K7P1	unreviewed	Q0K7P1_CUPNH	Transport permease protein	tagG H16_A2904 E6A55_14810	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011615901.1; NZ_CP039287.1.;	reh:H16_A2904	265	H16_A2904	NA	GO:0015920; GO:0043190; GO:0140359	lipopolysaccharide transport [GO:0015920]	inner membrane
Q0K7P5	unreviewed	Q0K7P5_CUPNH	GDP-mannose 4,6-dehydratase (EC 4.2.1.47) (GDP-D-mannose dehydratase)	gmd H16_A2900 E6A55_14790	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011615897.1; NZ_CP039287.1.;	reh:H16_A2900	346	H16_A2900	NA	GO:0005737; GO:0008446; GO:0019673; GO:0070401	GDP-mannose metabolic process [GO:0019673]	unknown
Q0K7R1	unreviewed	Q0K7R1_CUPNH	Lipopolysaccharide heptosyltransferase 1 (EC 2.4.99.23) (ADP-heptose:lipopolysaccharide heptosyltransferase I)	rfaF1 waaC H16_A2884 E6A55_14710	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011615881.1; NZ_CP039287.1.;	reh:H16_A2884	368	H16_A2884	PATHWAY: Bacterial outer membrane biogenesis; LPS core biosynthesis. {ECO:0000256|ARBA:ARBA00004713}.	GO:0005829; GO:0005886; GO:0008713; GO:0009244	lipopolysaccharide core region biosynthetic process [GO:0009244]	inner membrane
Q0K7R6	unreviewed	Q0K7R6_CUPNH	Cation/multidrug efflux system outer membrane porin (Channel protein TolC)	acrC5 H16_A2879 E6A55_14685	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010813786.1; NZ_CP039287.1.;	reh:H16_A2879	505	H16_A2879	NA	GO:0009279; GO:0015288; GO:0015562; GO:1990281	NA	unknown
Q0K7R8	unreviewed	Q0K7R8_CUPNH	Protein-L-isoaspartate O-methyltransferase (Protein L-isoaspartyl methyltransferase)	pcm H16_A2877 E6A55_14675	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010813784.1; NZ_CP039287.1.;	reh:H16_A2877	217	H16_A2877	NA	GO:0004719; GO:0005737; GO:0032259; GO:0036211	methylation [GO:0032259]; protein modification process [GO:0036211]	unknown
Q0K7T8	reviewed	NUSB_CUPNH	Transcription antitermination protein NusB (Antitermination factor NusB)	nusB H16_A2856	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010813764.1; NZ_CP039287.1.;	reh:H16_A2856	172	H16_A2856	NA	GO:0003723; GO:0005829; GO:0006353; GO:0031564	DNA-templated transcription termination [GO:0006353]; transcription antitermination [GO:0031564]	unknown
Q0K7T9	reviewed	RISB_CUPNH	6,7-dimethyl-8-ribityllumazine synthase (DMRL synthase) (LS) (Lumazine synthase) (EC 2.5.1.78)	ribH H16_A2855	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010813763.1; NZ_CP039287.1.;	reh:H16_A2855	166	H16_A2855	PATHWAY: Cofactor biosynthesis; riboflavin biosynthesis; riboflavin from 2-hydroxy-3-oxobutyl phosphate and 5-amino-6-(D-ribitylamino)uracil: step 1/2. {ECO:0000255|HAMAP-Rule:MF_00178}.	GO:0000906; GO:0005829; GO:0009231; GO:0009349	riboflavin biosynthetic process [GO:0009231]	unknown
Q0K7U5	unreviewed	Q0K7U5_CUPNH	Riboflavin synthase (EC 2.5.1.9)	ribC H16_A2849 E6A55_14535	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010813757.1; NZ_CP039287.1.;	reh:H16_A2849	206	H16_A2849	PATHWAY: Cofactor biosynthesis; riboflavin biosynthesis; riboflavin from 2-hydroxy-3-oxobutyl phosphate and 5-amino-6-(D-ribitylamino)uracil: step 2/2. {ECO:0000256|ARBA:ARBA00004887}.	GO:0004746; GO:0009231	riboflavin biosynthetic process [GO:0009231]	unknown
Q0K7U7	unreviewed	Q0K7U7_CUPNH	Type II secretion system protein H (General secretion pathway protein H)	fimT3 H16_A2847 E6A55_14525	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010813755.1; NZ_CP039287.1.;	reh:H16_A2847	182	H16_A2847	NA	GO:0005886; GO:0015627; GO:0015628	protein secretion by the type II secretion system [GO:0015628]	inner membrane
Q0K7V3	unreviewed	Q0K7V3_CUPNH	Type II secretion system protein H (General secretion pathway protein H)	fimT2 H16_A2841 E6A55_14495	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_A2841	177	H16_A2841	NA	GO:0005886; GO:0015627; GO:0015628	protein secretion by the type II secretion system [GO:0015628]	inner membrane
Q0K7V9	reviewed	NRDR_CUPNH	Transcriptional repressor NrdR	nrdR H16_A2835	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010813743.1; NZ_CP039287.1.;	reh:H16_A2835	155	H16_A2835	NA	GO:0003677; GO:0005524; GO:0008270; GO:0045892	negative regulation of DNA-templated transcription [GO:0045892]	unknown
Q0K7W2	unreviewed	Q0K7W2_CUPNH	Tol-Pal system protein TolQ	exbB2 tolQ H16_A2832	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011615851.1; NZ_CP039287.1.;	reh:H16_A2832	227	H16_A2832	NA	GO:0005886; GO:0007049; GO:0017038; GO:0043213; GO:0051301	bacteriocin transport [GO:0043213]; cell cycle [GO:0007049]; cell division [GO:0051301]; protein import [GO:0017038]	inner membrane
Q0K7W3	unreviewed	Q0K7W3_CUPNH	Biopolymer transport protein (Protein TolR)	exbD2 tolR H16_A2831 E6A55_14445	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010813739.1; NZ_CP039287.1.;	reh:H16_A2831	147	H16_A2831	NA	GO:0005886; GO:0007049; GO:0015031; GO:0022857; GO:0051301	cell cycle [GO:0007049]; cell division [GO:0051301]; protein transport [GO:0015031]	inner membrane
Q0K7W5	unreviewed	Q0K7W5_CUPNH	Tol-Pal system protein TolB	tolB H16_A2829 E6A55_14435	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010813737.1; NZ_CP039287.1.;	reh:H16_A2829	457	H16_A2829	NA	GO:0007049; GO:0017038; GO:0042597; GO:0051301	cell cycle [GO:0007049]; cell division [GO:0051301]; protein import [GO:0017038]	periplasm
Q0K7W6	unreviewed	Q0K7W6_CUPNH	Peptidoglycan-associated lipoprotein (PAL)	opcL pal H16_A2828 E6A55_14430	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010813736.1; NZ_CP039287.1.;	reh:H16_A2828	168	H16_A2828	NA	GO:0007049; GO:0009279; GO:0051301	cell cycle [GO:0007049]; cell division [GO:0051301]	outer membrane
Q0K7W7	unreviewed	Q0K7W7_CUPNH	Cell division coordinator CpoB	cpoB ybgF H16_A2827 E6A55_14425	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010813735.1; NZ_CP039287.1.;	reh:H16_A2827	252	H16_A2827	NA	GO:0030288; GO:0043093; GO:0070206	FtsZ-dependent cytokinesis [GO:0043093]; protein trimerization [GO:0070206]	periplasm
Q0K7X4	unreviewed	Q0K7X4_CUPNH	Peroxiredoxin (EC 1.11.1.-)	H16_A2819 E6A55_14385	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010813728.1; NZ_CP039287.1.;	reh:H16_A2819	212	H16_A2819	NA	GO:0005829; GO:0034599; GO:0045454; GO:0051920	cell redox homeostasis [GO:0045454]; cellular response to oxidative stress [GO:0034599]	unknown
